survtype,datasource,countryname,yearweek,pathogen,indicator,age,value,detectableprevalence
SARS-CoV-2 variant,GISAID,Slovenia,2022-W52,SARS-CoV-2,2-week count of sequences,total,891,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W51,SARS-CoV-2,2-week count of sequences,total,1214,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W50,SARS-CoV-2,2-week count of sequences,total,1190,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W49,SARS-CoV-2,2-week count of sequences,total,902,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W48,SARS-CoV-2,2-week count of sequences,total,739,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W47,SARS-CoV-2,2-week count of sequences,total,631,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W46,SARS-CoV-2,2-week count of sequences,total,528,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W45,SARS-CoV-2,2-week count of sequences,total,496,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W44,SARS-CoV-2,2-week count of sequences,total,604,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W43,SARS-CoV-2,2-week count of sequences,total,820,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W42,SARS-CoV-2,2-week count of sequences,total,1051,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W41,SARS-CoV-2,2-week count of sequences,total,1218,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W40,SARS-CoV-2,2-week count of sequences,total,1168,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W39,SARS-CoV-2,2-week count of sequences,total,965,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W38,SARS-CoV-2,2-week count of sequences,total,1022,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W37,SARS-CoV-2,2-week count of sequences,total,1061,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W36,SARS-CoV-2,2-week count of sequences,total,731,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W35,SARS-CoV-2,2-week count of sequences,total,540,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W34,SARS-CoV-2,2-week count of sequences,total,665,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W33,SARS-CoV-2,2-week count of sequences,total,735,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W32,SARS-CoV-2,2-week count of sequences,total,716,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W31,SARS-CoV-2,2-week count of sequences,total,875,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W30,SARS-CoV-2,2-week count of sequences,total,1014,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W29,SARS-CoV-2,2-week count of sequences,total,1031,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W28,SARS-CoV-2,2-week count of sequences,total,958,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W27,SARS-CoV-2,2-week count of sequences,total,775,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W26,SARS-CoV-2,2-week count of sequences,total,610,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W25,SARS-CoV-2,2-week count of sequences,total,419,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W24,SARS-CoV-2,2-week count of sequences,total,292,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W23,SARS-CoV-2,2-week count of sequences,total,256,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W22,SARS-CoV-2,2-week count of sequences,total,244,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W21,SARS-CoV-2,2-week count of sequences,total,271,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W20,SARS-CoV-2,2-week count of sequences,total,373,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W19,SARS-CoV-2,2-week count of sequences,total,465,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W18,SARS-CoV-2,2-week count of sequences,total,553,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W17,SARS-CoV-2,2-week count of sequences,total,753,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W16,SARS-CoV-2,2-week count of sequences,total,974,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W15,SARS-CoV-2,2-week count of sequences,total,1180,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W14,SARS-CoV-2,2-week count of sequences,total,1620,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W13,SARS-CoV-2,2-week count of sequences,total,1888,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W12,SARS-CoV-2,2-week count of sequences,total,1949,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W11,SARS-CoV-2,2-week count of sequences,total,2069,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W10,SARS-CoV-2,2-week count of sequences,total,1794,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W09,SARS-CoV-2,2-week count of sequences,total,1551,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W08,SARS-CoV-2,2-week count of sequences,total,2149,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W07,SARS-CoV-2,2-week count of sequences,total,2840,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W06,SARS-CoV-2,2-week count of sequences,total,2620,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W05,SARS-CoV-2,2-week count of sequences,total,2440,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W04,SARS-CoV-2,2-week count of sequences,total,2414,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W03,SARS-CoV-2,2-week count of sequences,total,3249,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W02,SARS-CoV-2,2-week count of sequences,total,4298,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2022-W01,SARS-CoV-2,2-week count of sequences,total,4862,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W52,SARS-CoV-2,2-week count of sequences,total,3923,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W51,SARS-CoV-2,2-week count of sequences,total,2193,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W50,SARS-CoV-2,2-week count of sequences,total,2160,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W49,SARS-CoV-2,2-week count of sequences,total,2574,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W48,SARS-CoV-2,2-week count of sequences,total,2778,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W47,SARS-CoV-2,2-week count of sequences,total,2951,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W46,SARS-CoV-2,2-week count of sequences,total,2837,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W45,SARS-CoV-2,2-week count of sequences,total,2530,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W44,SARS-CoV-2,2-week count of sequences,total,2701,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W43,SARS-CoV-2,2-week count of sequences,total,2924,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W42,SARS-CoV-2,2-week count of sequences,total,2888,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W41,SARS-CoV-2,2-week count of sequences,total,2797,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W40,SARS-CoV-2,2-week count of sequences,total,2701,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W39,SARS-CoV-2,2-week count of sequences,total,2371,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W38,SARS-CoV-2,2-week count of sequences,total,2177,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W37,SARS-CoV-2,2-week count of sequences,total,2396,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W36,SARS-CoV-2,2-week count of sequences,total,2554,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W35,SARS-CoV-2,2-week count of sequences,total,2633,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W34,SARS-CoV-2,2-week count of sequences,total,2373,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W33,SARS-CoV-2,2-week count of sequences,total,2055,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W32,SARS-CoV-2,2-week count of sequences,total,1808,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W31,SARS-CoV-2,2-week count of sequences,total,1356,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W30,SARS-CoV-2,2-week count of sequences,total,1003,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W29,SARS-CoV-2,2-week count of sequences,total,765,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W28,SARS-CoV-2,2-week count of sequences,total,656,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W27,SARS-CoV-2,2-week count of sequences,total,483,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W26,SARS-CoV-2,2-week count of sequences,total,407,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W25,SARS-CoV-2,2-week count of sequences,total,387,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W24,SARS-CoV-2,2-week count of sequences,total,451,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W23,SARS-CoV-2,2-week count of sequences,total,656,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W22,SARS-CoV-2,2-week count of sequences,total,688,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W21,SARS-CoV-2,2-week count of sequences,total,708,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W20,SARS-CoV-2,2-week count of sequences,total,1073,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W19,SARS-CoV-2,2-week count of sequences,total,1328,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W18,SARS-CoV-2,2-week count of sequences,total,1621,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W17,SARS-CoV-2,2-week count of sequences,total,2006,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W16,SARS-CoV-2,2-week count of sequences,total,2074,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W15,SARS-CoV-2,2-week count of sequences,total,2077,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W14,SARS-CoV-2,2-week count of sequences,total,1683,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W13,SARS-CoV-2,2-week count of sequences,total,1696,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W12,SARS-CoV-2,2-week count of sequences,total,1824,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W11,SARS-CoV-2,2-week count of sequences,total,1332,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W10,SARS-CoV-2,2-week count of sequences,total,1212,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W09,SARS-CoV-2,2-week count of sequences,total,1484,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W08,SARS-CoV-2,2-week count of sequences,total,1488,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W07,SARS-CoV-2,2-week count of sequences,total,1311,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W06,SARS-CoV-2,2-week count of sequences,total,1378,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W05,SARS-CoV-2,2-week count of sequences,total,1621,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W04,SARS-CoV-2,2-week count of sequences,total,1100,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W03,SARS-CoV-2,2-week count of sequences,total,394,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W02,SARS-CoV-2,2-week count of sequences,total,843,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2021-W01,SARS-CoV-2,2-week count of sequences,total,966,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W53,SARS-CoV-2,2-week count of sequences,total,467,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W52,SARS-CoV-2,2-week count of sequences,total,590,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W51,SARS-CoV-2,2-week count of sequences,total,919,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W50,SARS-CoV-2,2-week count of sequences,total,1047,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W49,SARS-CoV-2,2-week count of sequences,total,1004,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W48,SARS-CoV-2,2-week count of sequences,total,540,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W47,SARS-CoV-2,2-week count of sequences,total,163,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W46,SARS-CoV-2,2-week count of sequences,total,785,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W45,SARS-CoV-2,2-week count of sequences,total,931,≤1%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W44,SARS-CoV-2,2-week count of sequences,total,348,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W43,SARS-CoV-2,2-week count of sequences,total,461,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W42,SARS-CoV-2,2-week count of sequences,total,598,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W41,SARS-CoV-2,2-week count of sequences,total,360,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W40,SARS-CoV-2,2-week count of sequences,total,190,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W39,SARS-CoV-2,2-week count of sequences,total,173,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W38,SARS-CoV-2,2-week count of sequences,total,201,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W37,SARS-CoV-2,2-week count of sequences,total,178,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W36,SARS-CoV-2,2-week count of sequences,total,112,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W35,SARS-CoV-2,2-week count of sequences,total,102,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W34,SARS-CoV-2,2-week count of sequences,total,108,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W33,SARS-CoV-2,2-week count of sequences,total,77,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W32,SARS-CoV-2,2-week count of sequences,total,48,>10% to 15%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W31,SARS-CoV-2,2-week count of sequences,total,66,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W30,SARS-CoV-2,2-week count of sequences,total,68,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W29,SARS-CoV-2,2-week count of sequences,total,58,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W28,SARS-CoV-2,2-week count of sequences,total,64,>5% to 10%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W27,SARS-CoV-2,2-week count of sequences,total,52,>10% to 15%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W26,SARS-CoV-2,2-week count of sequences,total,25,>15%
SARS-CoV-2 variant,GISAID,Slovenia,2020-W25,SARS-CoV-2,2-week count of sequences,total,8,>15%
SARS-CoV-2 variant,GISAID,Spain,2025-W04,SARS-CoV-2,2-week count of sequences,total,25,>15%
SARS-CoV-2 variant,GISAID,Spain,2025-W03,SARS-CoV-2,2-week count of sequences,total,59,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2025-W02,SARS-CoV-2,2-week count of sequences,total,122,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2025-W01,SARS-CoV-2,2-week count of sequences,total,144,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W52,SARS-CoV-2,2-week count of sequences,total,122,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W51,SARS-CoV-2,2-week count of sequences,total,106,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2024-W50,SARS-CoV-2,2-week count of sequences,total,110,>5% to 10%
SARS-CoV-2 variant,GISAID,Spain,2024-W49,SARS-CoV-2,2-week count of sequences,total,128,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W48,SARS-CoV-2,2-week count of sequences,total,154,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W47,SARS-CoV-2,2-week count of sequences,total,187,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W46,SARS-CoV-2,2-week count of sequences,total,227,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W45,SARS-CoV-2,2-week count of sequences,total,279,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W44,SARS-CoV-2,2-week count of sequences,total,355,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W43,SARS-CoV-2,2-week count of sequences,total,518,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W42,SARS-CoV-2,2-week count of sequences,total,672,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W41,SARS-CoV-2,2-week count of sequences,total,741,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W40,SARS-CoV-2,2-week count of sequences,total,722,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W39,SARS-CoV-2,2-week count of sequences,total,708,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W38,SARS-CoV-2,2-week count of sequences,total,685,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W37,SARS-CoV-2,2-week count of sequences,total,751,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W36,SARS-CoV-2,2-week count of sequences,total,871,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W35,SARS-CoV-2,2-week count of sequences,total,865,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W34,SARS-CoV-2,2-week count of sequences,total,905,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W33,SARS-CoV-2,2-week count of sequences,total,1135,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W32,SARS-CoV-2,2-week count of sequences,total,1454,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W31,SARS-CoV-2,2-week count of sequences,total,1786,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W30,SARS-CoV-2,2-week count of sequences,total,1962,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W29,SARS-CoV-2,2-week count of sequences,total,2229,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W28,SARS-CoV-2,2-week count of sequences,total,2716,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W27,SARS-CoV-2,2-week count of sequences,total,2963,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W26,SARS-CoV-2,2-week count of sequences,total,2841,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W25,SARS-CoV-2,2-week count of sequences,total,2772,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W24,SARS-CoV-2,2-week count of sequences,total,2821,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W23,SARS-CoV-2,2-week count of sequences,total,2621,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W22,SARS-CoV-2,2-week count of sequences,total,2210,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W21,SARS-CoV-2,2-week count of sequences,total,1628,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W20,SARS-CoV-2,2-week count of sequences,total,1110,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W19,SARS-CoV-2,2-week count of sequences,total,723,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W18,SARS-CoV-2,2-week count of sequences,total,451,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W17,SARS-CoV-2,2-week count of sequences,total,307,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W16,SARS-CoV-2,2-week count of sequences,total,245,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W15,SARS-CoV-2,2-week count of sequences,total,238,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W14,SARS-CoV-2,2-week count of sequences,total,199,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W13,SARS-CoV-2,2-week count of sequences,total,191,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Spain,2024-W12,SARS-CoV-2,2-week count of sequences,total,255,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W11,SARS-CoV-2,2-week count of sequences,total,268,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W10,SARS-CoV-2,2-week count of sequences,total,255,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W09,SARS-CoV-2,2-week count of sequences,total,298,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W08,SARS-CoV-2,2-week count of sequences,total,418,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W07,SARS-CoV-2,2-week count of sequences,total,551,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Spain,2024-W06,SARS-CoV-2,2-week count of sequences,total,628,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W05,SARS-CoV-2,2-week count of sequences,total,800,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W04,SARS-CoV-2,2-week count of sequences,total,1274,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W03,SARS-CoV-2,2-week count of sequences,total,1869,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W02,SARS-CoV-2,2-week count of sequences,total,2356,≤1%
SARS-CoV-2 variant,GISAID,Spain,2024-W01,SARS-CoV-2,2-week count of sequences,total,2621,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W52,SARS-CoV-2,2-week count of sequences,total,2369,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W51,SARS-CoV-2,2-week count of sequences,total,2015,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W50,SARS-CoV-2,2-week count of sequences,total,1671,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W49,SARS-CoV-2,2-week count of sequences,total,1487,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W48,SARS-CoV-2,2-week count of sequences,total,1318,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W47,SARS-CoV-2,2-week count of sequences,total,1075,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W46,SARS-CoV-2,2-week count of sequences,total,1168,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W45,SARS-CoV-2,2-week count of sequences,total,1237,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W44,SARS-CoV-2,2-week count of sequences,total,1348,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W43,SARS-CoV-2,2-week count of sequences,total,1547,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W42,SARS-CoV-2,2-week count of sequences,total,1739,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W41,SARS-CoV-2,2-week count of sequences,total,1928,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W40,SARS-CoV-2,2-week count of sequences,total,2051,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W39,SARS-CoV-2,2-week count of sequences,total,2132,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W38,SARS-CoV-2,2-week count of sequences,total,2252,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W37,SARS-CoV-2,2-week count of sequences,total,2356,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W36,SARS-CoV-2,2-week count of sequences,total,2531,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W35,SARS-CoV-2,2-week count of sequences,total,2450,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W34,SARS-CoV-2,2-week count of sequences,total,2116,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W33,SARS-CoV-2,2-week count of sequences,total,2066,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W32,SARS-CoV-2,2-week count of sequences,total,2037,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W31,SARS-CoV-2,2-week count of sequences,total,1649,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W30,SARS-CoV-2,2-week count of sequences,total,1218,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W29,SARS-CoV-2,2-week count of sequences,total,1023,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W28,SARS-CoV-2,2-week count of sequences,total,845,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W27,SARS-CoV-2,2-week count of sequences,total,733,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W26,SARS-CoV-2,2-week count of sequences,total,813,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W25,SARS-CoV-2,2-week count of sequences,total,965,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W24,SARS-CoV-2,2-week count of sequences,total,1180,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W23,SARS-CoV-2,2-week count of sequences,total,1510,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W22,SARS-CoV-2,2-week count of sequences,total,1843,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W21,SARS-CoV-2,2-week count of sequences,total,1959,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W20,SARS-CoV-2,2-week count of sequences,total,2026,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W19,SARS-CoV-2,2-week count of sequences,total,2089,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W18,SARS-CoV-2,2-week count of sequences,total,2220,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W17,SARS-CoV-2,2-week count of sequences,total,2320,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W16,SARS-CoV-2,2-week count of sequences,total,2099,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W15,SARS-CoV-2,2-week count of sequences,total,1696,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W14,SARS-CoV-2,2-week count of sequences,total,1573,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W13,SARS-CoV-2,2-week count of sequences,total,1641,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W12,SARS-CoV-2,2-week count of sequences,total,1602,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W11,SARS-CoV-2,2-week count of sequences,total,1691,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W10,SARS-CoV-2,2-week count of sequences,total,1568,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W09,SARS-CoV-2,2-week count of sequences,total,1351,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W08,SARS-CoV-2,2-week count of sequences,total,1385,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W07,SARS-CoV-2,2-week count of sequences,total,1381,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W06,SARS-CoV-2,2-week count of sequences,total,1332,≤1%
SARS-CoV-2 variant,GISAID,Spain,2023-W05,SARS-CoV-2,2-week count of sequences,total,1298,≤1%
