survtype,datasource,countryname,yearweek,pathogen,variant,indicator,age,value
SARS-CoV-2 variant,GISAID,Poland,2023-W42,SARS-CoV-2,BA.2.86,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Poland,2023-W42,SARS-CoV-2,XBB,proportion,total,15.2
SARS-CoV-2 variant,GISAID,Poland,2023-W42,SARS-CoV-2,XBB.1.5-like,proportion,total,29.1
SARS-CoV-2 variant,GISAID,Poland,2023-W42,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,54.4
SARS-CoV-2 variant,GISAID,Poland,2023-W41,SARS-CoV-2,XBB,detections,total,9
SARS-CoV-2 variant,GISAID,Poland,2023-W41,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W41,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,28
SARS-CoV-2 variant,GISAID,Poland,2023-W41,SARS-CoV-2,XBB,proportion,total,23.1
SARS-CoV-2 variant,GISAID,Poland,2023-W41,SARS-CoV-2,XBB.1.5-like,proportion,total,5.1
SARS-CoV-2 variant,GISAID,Poland,2023-W41,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,71.8
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,XBB,detections,total,7
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,XBB.1.5-like,detections,total,17
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,29
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,BA.2.75,proportion,total,1.8
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,Other,proportion,total,1.8
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,XBB,proportion,total,12.7
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,XBB.1.5-like,proportion,total,30.9
SARS-CoV-2 variant,GISAID,Poland,2023-W40,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,52.7
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,XBB,detections,total,12
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,XBB.1.5-like,detections,total,11
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,27
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,BA.2.75,proportion,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,XBB,proportion,total,23.5
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,XBB.1.5-like,proportion,total,21.6
SARS-CoV-2 variant,GISAID,Poland,2023-W39,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,52.9
SARS-CoV-2 variant,GISAID,Poland,2023-W38,SARS-CoV-2,XBB,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W38,SARS-CoV-2,XBB.1.5-like,detections,total,6
SARS-CoV-2 variant,GISAID,Poland,2023-W38,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,13
SARS-CoV-2 variant,GISAID,Poland,2023-W38,SARS-CoV-2,XBB,proportion,total,20.8
SARS-CoV-2 variant,GISAID,Poland,2023-W38,SARS-CoV-2,XBB.1.5-like,proportion,total,25
SARS-CoV-2 variant,GISAID,Poland,2023-W38,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,54.2
SARS-CoV-2 variant,GISAID,Poland,2023-W37,SARS-CoV-2,XBB,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W37,SARS-CoV-2,XBB.1.5-like,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W37,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,12
SARS-CoV-2 variant,GISAID,Poland,2023-W37,SARS-CoV-2,XBB,proportion,total,22.7
SARS-CoV-2 variant,GISAID,Poland,2023-W37,SARS-CoV-2,XBB.1.5-like,proportion,total,22.7
SARS-CoV-2 variant,GISAID,Poland,2023-W37,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,54.5
SARS-CoV-2 variant,GISAID,Poland,2023-W36,SARS-CoV-2,XBB,detections,total,9
SARS-CoV-2 variant,GISAID,Poland,2023-W36,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W36,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,13
SARS-CoV-2 variant,GISAID,Poland,2023-W36,SARS-CoV-2,XBB,proportion,total,34.6
SARS-CoV-2 variant,GISAID,Poland,2023-W36,SARS-CoV-2,XBB.1.5-like,proportion,total,15.4
SARS-CoV-2 variant,GISAID,Poland,2023-W36,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,50
SARS-CoV-2 variant,GISAID,Poland,2023-W35,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W35,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,100
SARS-CoV-2 variant,GISAID,Poland,2023-W34,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W34,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W34,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W34,SARS-CoV-2,XBB,proportion,total,33.3
SARS-CoV-2 variant,GISAID,Poland,2023-W34,SARS-CoV-2,XBB.1.5-like,proportion,total,44.4
SARS-CoV-2 variant,GISAID,Poland,2023-W34,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,22.2
SARS-CoV-2 variant,GISAID,Poland,2023-W33,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W33,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W33,SARS-CoV-2,XBB.1.5-like,proportion,total,20
SARS-CoV-2 variant,GISAID,Poland,2023-W33,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,80
SARS-CoV-2 variant,GISAID,Poland,2023-W32,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W32,SARS-CoV-2,BA.2.75,proportion,total,100
SARS-CoV-2 variant,GISAID,Poland,2023-W31,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W31,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W31,SARS-CoV-2,XBB.1.5-like,proportion,total,33.3
SARS-CoV-2 variant,GISAID,Poland,2023-W31,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,66.7
SARS-CoV-2 variant,GISAID,Poland,2023-W28,SARS-CoV-2,BA.2.75,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W28,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W28,SARS-CoV-2,BA.2.75,proportion,total,50
SARS-CoV-2 variant,GISAID,Poland,2023-W28,SARS-CoV-2,XBB.1.5-like,proportion,total,50
SARS-CoV-2 variant,GISAID,Poland,2023-W26,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W26,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Poland,2023-W25,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W25,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W25,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W25,SARS-CoV-2,BA.2.75,proportion,total,33.3
SARS-CoV-2 variant,GISAID,Poland,2023-W25,SARS-CoV-2,XBB,proportion,total,33.3
SARS-CoV-2 variant,GISAID,Poland,2023-W25,SARS-CoV-2,XBB.1.5-like,proportion,total,33.3
SARS-CoV-2 variant,GISAID,Poland,2023-W24,SARS-CoV-2,XBB.1.5-like,detections,total,8
SARS-CoV-2 variant,GISAID,Poland,2023-W24,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W24,SARS-CoV-2,XBB.1.5-like,proportion,total,88.9
SARS-CoV-2 variant,GISAID,Poland,2023-W24,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,11.1
SARS-CoV-2 variant,GISAID,Poland,2023-W23,SARS-CoV-2,XBB.1.5-like,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W23,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,XBB.1.5-like,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,BQ.1,proportion,total,11.1
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,XBB,proportion,total,22.2
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,XBB.1.5-like,proportion,total,55.6
SARS-CoV-2 variant,GISAID,Poland,2023-W22,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,11.1
SARS-CoV-2 variant,GISAID,Poland,2023-W21,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W21,SARS-CoV-2,XBB.1.5-like,detections,total,21
SARS-CoV-2 variant,GISAID,Poland,2023-W21,SARS-CoV-2,BA.1,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Poland,2023-W21,SARS-CoV-2,XBB.1.5-like,proportion,total,95.5
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,XBB.1.5-like,detections,total,20
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,BA.2.75,proportion,total,3.8
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,XBB,proportion,total,11.5
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,XBB.1.5-like,proportion,total,76.9
SARS-CoV-2 variant,GISAID,Poland,2023-W20,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,7.7
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,BA.2.75,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,BQ.1,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,XBB.1.5-like,detections,total,64
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,BA.2.75,proportion,total,2.7
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,BA.5,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,BQ.1,proportion,total,6.8
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,XBB,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Poland,2023-W19,SARS-CoV-2,XBB.1.5-like,proportion,total,87.7
SARS-CoV-2 variant,GISAID,Poland,2023-W18,SARS-CoV-2,XBB.1.5-like,detections,total,15
SARS-CoV-2 variant,GISAID,Poland,2023-W18,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,BA.5,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,XBB,detections,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,XBB.1.5-like,detections,total,46
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,BA.2.75,proportion,total,1.9
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,BA.5,proportion,total,3.8
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,XBB,proportion,total,7.5
SARS-CoV-2 variant,GISAID,Poland,2023-W17,SARS-CoV-2,XBB.1.5-like,proportion,total,86.8
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,BA.2.75,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,BQ.1,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,XBB,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,XBB.1.5-like,detections,total,51
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,BA.2.75,proportion,total,4.8
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,BA.5,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,BQ.1,proportion,total,3.2
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,XBB,proportion,total,7.9
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,XBB.1.5-like,proportion,total,81
SARS-CoV-2 variant,GISAID,Poland,2023-W16,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,BA.2.75,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,BQ.1,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,UNK,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,XBB,detections,total,5
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,XBB.1.5-like,detections,total,112
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,BA.2.75,proportion,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,BQ.1,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,Other,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,XBB,proportion,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W15,SARS-CoV-2,XBB.1.5-like,proportion,total,88.9
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.2.75,detections,total,8
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.5,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,XBB,detections,total,16
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,XBB.1.5-like,detections,total,93
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.2,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.2.75,proportion,total,6.5
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.4,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BA.5,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,BQ.1,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,XBB,proportion,total,13
SARS-CoV-2 variant,GISAID,Poland,2023-W14,SARS-CoV-2,XBB.1.5-like,proportion,total,75.6
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BA.2.75,detections,total,22
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BA.5,detections,total,18
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BQ.1,detections,total,21
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,UNK,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,XBB,detections,total,16
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,XBB.1.5-like,detections,total,178
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BA.2.75,proportion,total,8.5
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BA.5,proportion,total,6.9
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,BQ.1,proportion,total,8.1
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,Other,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,XBB,proportion,total,6.2
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,XBB.1.5-like,proportion,total,68.5
SARS-CoV-2 variant,GISAID,Poland,2023-W13,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,BA.2.75,detections,total,14
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,BQ.1,detections,total,22
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,XBB,detections,total,29
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,XBB.1.5-like,detections,total,199
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,BA.2.75,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,BQ.1,proportion,total,8.3
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,XBB,proportion,total,10.9
SARS-CoV-2 variant,GISAID,Poland,2023-W12,SARS-CoV-2,XBB.1.5-like,proportion,total,75.1
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,BA.2.75,detections,total,60
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,BA.5,detections,total,20
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,BQ.1,detections,total,50
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,XBB,detections,total,47
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,XBB.1.5-like,detections,total,314
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,BA.2.75,proportion,total,12.2
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,BA.5,proportion,total,4.1
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,BQ.1,proportion,total,10.2
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,XBB,proportion,total,9.6
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,XBB.1.5-like,proportion,total,63.8
SARS-CoV-2 variant,GISAID,Poland,2023-W11,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.2,detections,total,4
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.2.75,detections,total,57
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.5,detections,total,30
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BQ.1,detections,total,55
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,XBB,detections,total,56
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,XBB.1.5-like,detections,total,262
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.2,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.2.75,proportion,total,12.3
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.4,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BA.5,proportion,total,6.5
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,BQ.1,proportion,total,11.8
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,XBB,proportion,total,12
SARS-CoV-2 variant,GISAID,Poland,2023-W10,SARS-CoV-2,XBB.1.5-like,proportion,total,56.3
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BA.2.75,detections,total,52
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BA.5,detections,total,15
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BQ.1,detections,total,72
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,XBB,detections,total,43
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,XBB.1.5-like,detections,total,232
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BA.2,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BA.2.75,proportion,total,12.5
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BA.5,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,BQ.1,proportion,total,17.3
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,XBB,proportion,total,10.3
SARS-CoV-2 variant,GISAID,Poland,2023-W09,SARS-CoV-2,XBB.1.5-like,proportion,total,55.8
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BA.2.75,detections,total,45
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BA.5,detections,total,14
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BQ.1,detections,total,63
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,XBB,detections,total,35
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,XBB.1.5-like,detections,total,137
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BA.2.75,proportion,total,15.3
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BA.5,proportion,total,4.7
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,BQ.1,proportion,total,21.4
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,XBB,proportion,total,11.9
SARS-CoV-2 variant,GISAID,Poland,2023-W08,SARS-CoV-2,XBB.1.5-like,proportion,total,46.4
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BA.2,detections,total,3
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BA.2.75,detections,total,38
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BA.5,detections,total,16
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BQ.1,detections,total,63
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,XBB,detections,total,23
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,XBB.1.5-like,detections,total,57
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BA.2,proportion,total,1.5
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BA.2.75,proportion,total,18.9
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BA.5,proportion,total,8
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,BQ.1,proportion,total,31.3
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,Other,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,XBB,proportion,total,11.4
SARS-CoV-2 variant,GISAID,Poland,2023-W07,SARS-CoV-2,XBB.1.5-like,proportion,total,28.4
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,BA.2.75,detections,total,30
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,BA.5,detections,total,16
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,BQ.1,detections,total,46
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,XBB,detections,total,8
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,XBB.1.5-like,detections,total,33
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,BA.2.75,proportion,total,22.6
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,BA.5,proportion,total,12
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,BQ.1,proportion,total,34.6
SARS-CoV-2 variant,GISAID,Poland,2023-W06,SARS-CoV-2,XBB,proportion,total,6
