survtype,datasource,countryname,yearweek,pathogen,indicator,age,value,detectableprevalence
SARS-CoV-2 variant,GISAID,Czechia,2022-W26,SARS-CoV-2,2-week count of sequences,total,1120,≤1%
SARS-CoV-2 variant,GISAID,Czechia,2022-W25,SARS-CoV-2,2-week count of sequences,total,581,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2026-W36,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W35,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W34,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W33,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W32,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W31,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W30,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W29,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W28,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W27,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W26,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W25,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W24,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W23,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W18,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Denmark,2026-W17,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W16,SARS-CoV-2,2-week count of sequences,total,8,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W15,SARS-CoV-2,2-week count of sequences,total,5,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W14,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W13,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W12,SARS-CoV-2,2-week count of sequences,total,12,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W11,SARS-CoV-2,2-week count of sequences,total,18,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W10,SARS-CoV-2,2-week count of sequences,total,24,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W09,SARS-CoV-2,2-week count of sequences,total,24,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W08,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W07,SARS-CoV-2,2-week count of sequences,total,41,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W06,SARS-CoV-2,2-week count of sequences,total,48,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W05,SARS-CoV-2,2-week count of sequences,total,62,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2026-W04,SARS-CoV-2,2-week count of sequences,total,75,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2026-W03,SARS-CoV-2,2-week count of sequences,total,80,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2026-W02,SARS-CoV-2,2-week count of sequences,total,56,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2026-W01,SARS-CoV-2,2-week count of sequences,total,73,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W52,SARS-CoV-2,2-week count of sequences,total,117,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W51,SARS-CoV-2,2-week count of sequences,total,59,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W50,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W49,SARS-CoV-2,2-week count of sequences,total,31,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W48,SARS-CoV-2,2-week count of sequences,total,74,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W47,SARS-CoV-2,2-week count of sequences,total,67,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W46,SARS-CoV-2,2-week count of sequences,total,76,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W45,SARS-CoV-2,2-week count of sequences,total,121,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W44,SARS-CoV-2,2-week count of sequences,total,124,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W43,SARS-CoV-2,2-week count of sequences,total,89,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W42,SARS-CoV-2,2-week count of sequences,total,101,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W41,SARS-CoV-2,2-week count of sequences,total,157,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W40,SARS-CoV-2,2-week count of sequences,total,165,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W39,SARS-CoV-2,2-week count of sequences,total,114,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W38,SARS-CoV-2,2-week count of sequences,total,100,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W37,SARS-CoV-2,2-week count of sequences,total,153,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W36,SARS-CoV-2,2-week count of sequences,total,181,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W35,SARS-CoV-2,2-week count of sequences,total,136,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2025-W34,SARS-CoV-2,2-week count of sequences,total,97,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W33,SARS-CoV-2,2-week count of sequences,total,76,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W32,SARS-CoV-2,2-week count of sequences,total,51,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W31,SARS-CoV-2,2-week count of sequences,total,61,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W30,SARS-CoV-2,2-week count of sequences,total,61,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W29,SARS-CoV-2,2-week count of sequences,total,50,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W28,SARS-CoV-2,2-week count of sequences,total,44,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W27,SARS-CoV-2,2-week count of sequences,total,46,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W26,SARS-CoV-2,2-week count of sequences,total,52,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W25,SARS-CoV-2,2-week count of sequences,total,41,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W24,SARS-CoV-2,2-week count of sequences,total,40,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W23,SARS-CoV-2,2-week count of sequences,total,41,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W22,SARS-CoV-2,2-week count of sequences,total,33,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W21,SARS-CoV-2,2-week count of sequences,total,32,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W20,SARS-CoV-2,2-week count of sequences,total,31,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W19,SARS-CoV-2,2-week count of sequences,total,34,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W18,SARS-CoV-2,2-week count of sequences,total,40,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W17,SARS-CoV-2,2-week count of sequences,total,36,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W16,SARS-CoV-2,2-week count of sequences,total,31,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W15,SARS-CoV-2,2-week count of sequences,total,32,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W14,SARS-CoV-2,2-week count of sequences,total,42,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W13,SARS-CoV-2,2-week count of sequences,total,51,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W12,SARS-CoV-2,2-week count of sequences,total,43,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W11,SARS-CoV-2,2-week count of sequences,total,39,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W10,SARS-CoV-2,2-week count of sequences,total,45,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W09,SARS-CoV-2,2-week count of sequences,total,50,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W08,SARS-CoV-2,2-week count of sequences,total,56,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W07,SARS-CoV-2,2-week count of sequences,total,52,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W06,SARS-CoV-2,2-week count of sequences,total,41,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W05,SARS-CoV-2,2-week count of sequences,total,45,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W04,SARS-CoV-2,2-week count of sequences,total,42,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W03,SARS-CoV-2,2-week count of sequences,total,35,>15%
SARS-CoV-2 variant,GISAID,Denmark,2025-W02,SARS-CoV-2,2-week count of sequences,total,58,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2025-W01,SARS-CoV-2,2-week count of sequences,total,78,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W52,SARS-CoV-2,2-week count of sequences,total,87,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W51,SARS-CoV-2,2-week count of sequences,total,90,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W50,SARS-CoV-2,2-week count of sequences,total,95,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W49,SARS-CoV-2,2-week count of sequences,total,126,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W48,SARS-CoV-2,2-week count of sequences,total,131,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W47,SARS-CoV-2,2-week count of sequences,total,128,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W46,SARS-CoV-2,2-week count of sequences,total,159,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W45,SARS-CoV-2,2-week count of sequences,total,221,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W44,SARS-CoV-2,2-week count of sequences,total,254,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W43,SARS-CoV-2,2-week count of sequences,total,279,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W42,SARS-CoV-2,2-week count of sequences,total,340,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W41,SARS-CoV-2,2-week count of sequences,total,335,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W40,SARS-CoV-2,2-week count of sequences,total,265,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W39,SARS-CoV-2,2-week count of sequences,total,234,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W38,SARS-CoV-2,2-week count of sequences,total,285,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W37,SARS-CoV-2,2-week count of sequences,total,440,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W36,SARS-CoV-2,2-week count of sequences,total,475,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W35,SARS-CoV-2,2-week count of sequences,total,389,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W34,SARS-CoV-2,2-week count of sequences,total,372,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W33,SARS-CoV-2,2-week count of sequences,total,361,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W32,SARS-CoV-2,2-week count of sequences,total,337,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W31,SARS-CoV-2,2-week count of sequences,total,376,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W30,SARS-CoV-2,2-week count of sequences,total,442,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W29,SARS-CoV-2,2-week count of sequences,total,421,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W28,SARS-CoV-2,2-week count of sequences,total,361,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W27,SARS-CoV-2,2-week count of sequences,total,253,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W26,SARS-CoV-2,2-week count of sequences,total,144,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W25,SARS-CoV-2,2-week count of sequences,total,84,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W24,SARS-CoV-2,2-week count of sequences,total,42,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W23,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W22,SARS-CoV-2,2-week count of sequences,total,28,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W21,SARS-CoV-2,2-week count of sequences,total,29,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W20,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W19,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W18,SARS-CoV-2,2-week count of sequences,total,23,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W17,SARS-CoV-2,2-week count of sequences,total,15,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W16,SARS-CoV-2,2-week count of sequences,total,18,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W15,SARS-CoV-2,2-week count of sequences,total,25,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W14,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W13,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W12,SARS-CoV-2,2-week count of sequences,total,21,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W11,SARS-CoV-2,2-week count of sequences,total,21,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W10,SARS-CoV-2,2-week count of sequences,total,35,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W09,SARS-CoV-2,2-week count of sequences,total,35,>15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W08,SARS-CoV-2,2-week count of sequences,total,47,>10% to 15%
SARS-CoV-2 variant,GISAID,Denmark,2024-W07,SARS-CoV-2,2-week count of sequences,total,64,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W06,SARS-CoV-2,2-week count of sequences,total,70,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W05,SARS-CoV-2,2-week count of sequences,total,89,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2024-W04,SARS-CoV-2,2-week count of sequences,total,143,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W03,SARS-CoV-2,2-week count of sequences,total,237,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W02,SARS-CoV-2,2-week count of sequences,total,444,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2024-W01,SARS-CoV-2,2-week count of sequences,total,773,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W52,SARS-CoV-2,2-week count of sequences,total,1292,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W51,SARS-CoV-2,2-week count of sequences,total,1917,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W50,SARS-CoV-2,2-week count of sequences,total,2540,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W49,SARS-CoV-2,2-week count of sequences,total,2579,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W48,SARS-CoV-2,2-week count of sequences,total,1902,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W47,SARS-CoV-2,2-week count of sequences,total,1261,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W46,SARS-CoV-2,2-week count of sequences,total,1035,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W45,SARS-CoV-2,2-week count of sequences,total,1109,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W44,SARS-CoV-2,2-week count of sequences,total,1108,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W43,SARS-CoV-2,2-week count of sequences,total,933,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W42,SARS-CoV-2,2-week count of sequences,total,688,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W41,SARS-CoV-2,2-week count of sequences,total,572,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W40,SARS-CoV-2,2-week count of sequences,total,511,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W39,SARS-CoV-2,2-week count of sequences,total,425,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W38,SARS-CoV-2,2-week count of sequences,total,449,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W37,SARS-CoV-2,2-week count of sequences,total,512,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W36,SARS-CoV-2,2-week count of sequences,total,452,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W35,SARS-CoV-2,2-week count of sequences,total,424,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W34,SARS-CoV-2,2-week count of sequences,total,444,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W33,SARS-CoV-2,2-week count of sequences,total,346,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W32,SARS-CoV-2,2-week count of sequences,total,223,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W31,SARS-CoV-2,2-week count of sequences,total,148,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W30,SARS-CoV-2,2-week count of sequences,total,88,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2023-W29,SARS-CoV-2,2-week count of sequences,total,85,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2023-W28,SARS-CoV-2,2-week count of sequences,total,89,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2023-W27,SARS-CoV-2,2-week count of sequences,total,63,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2023-W26,SARS-CoV-2,2-week count of sequences,total,67,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2023-W25,SARS-CoV-2,2-week count of sequences,total,89,>5% to 10%
SARS-CoV-2 variant,GISAID,Denmark,2023-W24,SARS-CoV-2,2-week count of sequences,total,118,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W23,SARS-CoV-2,2-week count of sequences,total,161,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W22,SARS-CoV-2,2-week count of sequences,total,231,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W21,SARS-CoV-2,2-week count of sequences,total,301,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W20,SARS-CoV-2,2-week count of sequences,total,427,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W19,SARS-CoV-2,2-week count of sequences,total,532,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W18,SARS-CoV-2,2-week count of sequences,total,519,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W17,SARS-CoV-2,2-week count of sequences,total,600,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Denmark,2023-W16,SARS-CoV-2,2-week count of sequences,total,703,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W15,SARS-CoV-2,2-week count of sequences,total,735,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W14,SARS-CoV-2,2-week count of sequences,total,1157,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W13,SARS-CoV-2,2-week count of sequences,total,1762,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W12,SARS-CoV-2,2-week count of sequences,total,1815,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W11,SARS-CoV-2,2-week count of sequences,total,1406,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W10,SARS-CoV-2,2-week count of sequences,total,1130,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W09,SARS-CoV-2,2-week count of sequences,total,985,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W08,SARS-CoV-2,2-week count of sequences,total,1056,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W07,SARS-CoV-2,2-week count of sequences,total,1339,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W06,SARS-CoV-2,2-week count of sequences,total,1444,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W05,SARS-CoV-2,2-week count of sequences,total,1442,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W04,SARS-CoV-2,2-week count of sequences,total,1571,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W03,SARS-CoV-2,2-week count of sequences,total,2260,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W02,SARS-CoV-2,2-week count of sequences,total,3972,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2023-W01,SARS-CoV-2,2-week count of sequences,total,6337,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W52,SARS-CoV-2,2-week count of sequences,total,7572,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W51,SARS-CoV-2,2-week count of sequences,total,7608,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W50,SARS-CoV-2,2-week count of sequences,total,7781,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W49,SARS-CoV-2,2-week count of sequences,total,7659,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W48,SARS-CoV-2,2-week count of sequences,total,6799,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W47,SARS-CoV-2,2-week count of sequences,total,5807,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W46,SARS-CoV-2,2-week count of sequences,total,5793,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W45,SARS-CoV-2,2-week count of sequences,total,6094,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W44,SARS-CoV-2,2-week count of sequences,total,6554,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W43,SARS-CoV-2,2-week count of sequences,total,7533,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W42,SARS-CoV-2,2-week count of sequences,total,7982,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W41,SARS-CoV-2,2-week count of sequences,total,8312,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W40,SARS-CoV-2,2-week count of sequences,total,8181,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W39,SARS-CoV-2,2-week count of sequences,total,7891,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W38,SARS-CoV-2,2-week count of sequences,total,7666,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W37,SARS-CoV-2,2-week count of sequences,total,7284,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W36,SARS-CoV-2,2-week count of sequences,total,6823,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W35,SARS-CoV-2,2-week count of sequences,total,5939,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W34,SARS-CoV-2,2-week count of sequences,total,5505,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W33,SARS-CoV-2,2-week count of sequences,total,6701,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W32,SARS-CoV-2,2-week count of sequences,total,7372,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W31,SARS-CoV-2,2-week count of sequences,total,7586,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W30,SARS-CoV-2,2-week count of sequences,total,8811,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W29,SARS-CoV-2,2-week count of sequences,total,8992,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W28,SARS-CoV-2,2-week count of sequences,total,8511,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W27,SARS-CoV-2,2-week count of sequences,total,8493,≤1%
SARS-CoV-2 variant,GISAID,Denmark,2022-W26,SARS-CoV-2,2-week count of sequences,total,9068,≤1%
