survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Portugal,2023-W07,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2023-W07,ILIconsultationrate,65+,50.5
primary care syndromic,Portugal,2023-W07,ILIconsultationrate,total,33.2
primary care syndromic,Portugal,2023-W05,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2023-W05,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2023-W05,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2023-W05,ILIconsultationrate,65+,106.5
primary care syndromic,Portugal,2023-W05,ILIconsultationrate,total,21.8
primary care syndromic,Portugal,2023-W04,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2023-W04,ILIconsultationrate,15-64,55.7
primary care syndromic,Portugal,2023-W04,ILIconsultationrate,5-14,68.3
primary care syndromic,Portugal,2023-W04,ILIconsultationrate,65+,35.9
primary care syndromic,Portugal,2023-W04,ILIconsultationrate,total,49.7
primary care syndromic,Portugal,2023-W03,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2023-W03,ILIconsultationrate,15-64,39.2
primary care syndromic,Portugal,2023-W03,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2023-W03,ILIconsultationrate,65+,24.6
primary care syndromic,Portugal,2023-W03,ILIconsultationrate,total,30.5
primary care syndromic,Portugal,2023-W02,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2023-W02,ILIconsultationrate,15-64,52.2
primary care syndromic,Portugal,2023-W02,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2023-W02,ILIconsultationrate,65+,67.3
primary care syndromic,Portugal,2023-W02,ILIconsultationrate,total,52.1
primary care syndromic,Portugal,2023-W01,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2023-W01,ILIconsultationrate,15-64,41.1
primary care syndromic,Portugal,2023-W01,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2023-W01,ILIconsultationrate,65+,26.9
primary care syndromic,Portugal,2023-W01,ILIconsultationrate,total,32.2
primary care syndromic,Portugal,2022-W52,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W52,ILIconsultationrate,15-64,71.7
primary care syndromic,Portugal,2022-W52,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W52,ILIconsultationrate,65+,69.4
primary care syndromic,Portugal,2022-W52,ILIconsultationrate,total,64.5
primary care syndromic,Portugal,2022-W51,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W51,ILIconsultationrate,15-64,71.2
primary care syndromic,Portugal,2022-W51,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W51,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W51,ILIconsultationrate,total,44.1
primary care syndromic,Portugal,2022-W50,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W50,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W50,ILIconsultationrate,5-14,99.1
primary care syndromic,Portugal,2022-W50,ILIconsultationrate,65+,34.8
primary care syndromic,Portugal,2022-W50,ILIconsultationrate,total,18.7
primary care syndromic,Portugal,2022-W49,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W49,ILIconsultationrate,15-64,55.5
primary care syndromic,Portugal,2022-W49,ILIconsultationrate,5-14,154.1
primary care syndromic,Portugal,2022-W49,ILIconsultationrate,65+,91.6
primary care syndromic,Portugal,2022-W49,ILIconsultationrate,total,70.6
primary care syndromic,Portugal,2022-W48,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W48,ILIconsultationrate,15-64,75.2
primary care syndromic,Portugal,2022-W48,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W48,ILIconsultationrate,65+,66.6
primary care syndromic,Portugal,2022-W48,ILIconsultationrate,total,65.7
primary care syndromic,Portugal,2022-W47,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W47,ILIconsultationrate,15-64,47.5
primary care syndromic,Portugal,2022-W47,ILIconsultationrate,5-14,195.3
primary care syndromic,Portugal,2022-W47,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W47,ILIconsultationrate,total,44.6
primary care syndromic,Portugal,2022-W46,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W46,ILIconsultationrate,15-64,85.8
primary care syndromic,Portugal,2022-W46,ILIconsultationrate,5-14,45.7
primary care syndromic,Portugal,2022-W46,ILIconsultationrate,65+,15.1
primary care syndromic,Portugal,2022-W46,ILIconsultationrate,total,61.7
primary care syndromic,Portugal,2022-W45,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W45,ILIconsultationrate,15-64,49
primary care syndromic,Portugal,2022-W45,ILIconsultationrate,5-14,138.9
primary care syndromic,Portugal,2022-W45,ILIconsultationrate,65+,32.6
primary care syndromic,Portugal,2022-W45,ILIconsultationrate,total,48.9
primary care syndromic,Portugal,2022-W44,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W44,ILIconsultationrate,15-64,20.6
primary care syndromic,Portugal,2022-W44,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W44,ILIconsultationrate,65+,25
primary care syndromic,Portugal,2022-W44,ILIconsultationrate,total,19.2
primary care syndromic,Portugal,2022-W43,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W43,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W43,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W43,ILIconsultationrate,65+,89
primary care syndromic,Portugal,2022-W43,ILIconsultationrate,total,24.3
primary care syndromic,Portugal,2022-W42,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W42,ILIconsultationrate,15-64,20.9
primary care syndromic,Portugal,2022-W42,ILIconsultationrate,5-14,207.8
primary care syndromic,Portugal,2022-W42,ILIconsultationrate,65+,78.9
primary care syndromic,Portugal,2022-W42,ILIconsultationrate,total,52
primary care syndromic,Portugal,2022-W41,ILIconsultationrate,0-4,188.3
primary care syndromic,Portugal,2022-W41,ILIconsultationrate,15-64,41.4
primary care syndromic,Portugal,2022-W41,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W41,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W41,ILIconsultationrate,total,32.7
primary care syndromic,Portugal,2022-W40,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W40,ILIconsultationrate,15-64,38.9
primary care syndromic,Portugal,2022-W40,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W40,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W40,ILIconsultationrate,total,24.4
primary care syndromic,Portugal,2022-W39,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W39,ILIconsultationrate,15-64,21.9
primary care syndromic,Portugal,2022-W39,ILIconsultationrate,5-14,433.8
primary care syndromic,Portugal,2022-W39,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W39,ILIconsultationrate,total,38.8
primary care syndromic,Portugal,2022-W38,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W38,ILIconsultationrate,15-64,18.8
primary care syndromic,Portugal,2022-W38,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W38,ILIconsultationrate,65+,42.8
primary care syndromic,Portugal,2022-W38,ILIconsultationrate,total,23.2
primary care syndromic,Portugal,2022-W37,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W37,ILIconsultationrate,15-64,9
primary care syndromic,Portugal,2022-W37,ILIconsultationrate,5-14,65.4
primary care syndromic,Portugal,2022-W37,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W37,ILIconsultationrate,total,11.2
primary care syndromic,Portugal,2022-W36,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W36,ILIconsultationrate,15-64,45.1
primary care syndromic,Portugal,2022-W36,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W36,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W36,ILIconsultationrate,total,29
primary care syndromic,Portugal,2022-W35,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W35,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W35,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W35,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W35,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W34,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W34,ILIconsultationrate,15-64,11.2
primary care syndromic,Portugal,2022-W34,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W34,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W34,ILIconsultationrate,total,7.4
primary care syndromic,Portugal,2022-W33,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W33,ILIconsultationrate,15-64,15
primary care syndromic,Portugal,2022-W33,ILIconsultationrate,5-14,107
primary care syndromic,Portugal,2022-W33,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W33,ILIconsultationrate,total,19
primary care syndromic,Portugal,2022-W32,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W32,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W32,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W32,ILIconsultationrate,65+,46.2
primary care syndromic,Portugal,2022-W32,ILIconsultationrate,total,12.3
primary care syndromic,Portugal,2022-W31,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W31,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W31,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W31,ILIconsultationrate,65+,28.4
primary care syndromic,Portugal,2022-W31,ILIconsultationrate,total,7.4
primary care syndromic,Portugal,2022-W30,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W30,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W30,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W30,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W30,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W29,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W29,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W29,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W29,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W29,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W28,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W28,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W28,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W28,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W28,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W27,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W27,ILIconsultationrate,15-64,26.6
primary care syndromic,Portugal,2022-W27,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W27,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W27,ILIconsultationrate,total,16.5
primary care syndromic,Portugal,2022-W26,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W26,ILIconsultationrate,15-64,43.6
primary care syndromic,Portugal,2022-W26,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W26,ILIconsultationrate,65+,34.7
primary care syndromic,Portugal,2022-W26,ILIconsultationrate,total,36.5
primary care syndromic,Portugal,2022-W25,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W25,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W25,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W25,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W25,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W24,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W24,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W24,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W24,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W24,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W23,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W23,ILIconsultationrate,15-64,32.9
primary care syndromic,Portugal,2022-W23,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W23,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W23,ILIconsultationrate,total,19.6
primary care syndromic,Portugal,2022-W22,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W22,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W22,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W22,ILIconsultationrate,65+,26.6
primary care syndromic,Portugal,2022-W22,ILIconsultationrate,total,7.5
primary care syndromic,Portugal,2022-W21,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W21,ILIconsultationrate,15-64,26.1
primary care syndromic,Portugal,2022-W21,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W21,ILIconsultationrate,65+,31.1
primary care syndromic,Portugal,2022-W21,ILIconsultationrate,total,24.3
primary care syndromic,Portugal,2022-W20,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W20,ILIconsultationrate,15-64,8.7
primary care syndromic,Portugal,2022-W20,ILIconsultationrate,5-14,66.9
primary care syndromic,Portugal,2022-W20,ILIconsultationrate,65+,34.1
primary care syndromic,Portugal,2022-W20,ILIconsultationrate,total,20
primary care syndromic,Portugal,2022-W19,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W19,ILIconsultationrate,15-64,35.5
primary care syndromic,Portugal,2022-W19,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W19,ILIconsultationrate,65+,20
primary care syndromic,Portugal,2022-W19,ILIconsultationrate,total,26.8
primary care syndromic,Portugal,2022-W18,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W18,ILIconsultationrate,15-64,23.9
primary care syndromic,Portugal,2022-W18,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W18,ILIconsultationrate,65+,24.5
primary care syndromic,Portugal,2022-W18,ILIconsultationrate,total,21.4
primary care syndromic,Portugal,2022-W17,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W17,ILIconsultationrate,15-64,12.2
primary care syndromic,Portugal,2022-W17,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W17,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W17,ILIconsultationrate,total,8
primary care syndromic,Portugal,2022-W16,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W16,ILIconsultationrate,15-64,8
primary care syndromic,Portugal,2022-W16,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W16,ILIconsultationrate,65+,16.4
primary care syndromic,Portugal,2022-W16,ILIconsultationrate,total,9.6
primary care syndromic,Portugal,2022-W15,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W15,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W15,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W15,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W15,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W14,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W14,ILIconsultationrate,15-64,6.7
primary care syndromic,Portugal,2022-W14,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W14,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W14,ILIconsultationrate,total,4.2
primary care syndromic,Portugal,2022-W13,ILIconsultationrate,0-4,120
primary care syndromic,Portugal,2022-W13,ILIconsultationrate,15-64,13.9
primary care syndromic,Portugal,2022-W13,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W13,ILIconsultationrate,65+,14.9
primary care syndromic,Portugal,2022-W13,ILIconsultationrate,total,16.8
primary care syndromic,Portugal,2022-W12,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W12,ILIconsultationrate,15-64,32
primary care syndromic,Portugal,2022-W12,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W12,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W12,ILIconsultationrate,total,19.9
primary care syndromic,Portugal,2022-W11,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W11,ILIconsultationrate,15-64,13.7
primary care syndromic,Portugal,2022-W11,ILIconsultationrate,5-14,67.1
primary care syndromic,Portugal,2022-W11,ILIconsultationrate,65+,21.9
primary care syndromic,Portugal,2022-W11,ILIconsultationrate,total,19.9
primary care syndromic,Portugal,2022-W10,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W10,ILIconsultationrate,15-64,58
primary care syndromic,Portugal,2022-W10,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W10,ILIconsultationrate,65+,30.4
primary care syndromic,Portugal,2022-W10,ILIconsultationrate,total,43.5
primary care syndromic,Portugal,2022-W09,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W09,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W09,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W09,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W09,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W08,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W08,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W08,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W08,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W08,ILIconsultationrate,total,0
primary care syndromic,Portugal,2022-W07,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W07,ILIconsultationrate,15-64,9.5
primary care syndromic,Portugal,2022-W07,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W07,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W07,ILIconsultationrate,total,5.9
primary care syndromic,Portugal,2022-W06,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W06,ILIconsultationrate,15-64,19.6
primary care syndromic,Portugal,2022-W06,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W06,ILIconsultationrate,65+,33.4
primary care syndromic,Portugal,2022-W06,ILIconsultationrate,total,22.3
primary care syndromic,Portugal,2022-W05,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W05,ILIconsultationrate,15-64,29.6
primary care syndromic,Portugal,2022-W05,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W05,ILIconsultationrate,65+,35.3
primary care syndromic,Portugal,2022-W05,ILIconsultationrate,total,24.3
primary care syndromic,Portugal,2022-W04,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W04,ILIconsultationrate,15-64,54
primary care syndromic,Portugal,2022-W04,ILIconsultationrate,5-14,54.6
primary care syndromic,Portugal,2022-W04,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W04,ILIconsultationrate,total,39
primary care syndromic,Portugal,2022-W03,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W03,ILIconsultationrate,15-64,33.1
primary care syndromic,Portugal,2022-W03,ILIconsultationrate,5-14,50.4
primary care syndromic,Portugal,2022-W03,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W03,ILIconsultationrate,total,25.6
primary care syndromic,Portugal,2022-W02,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W02,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W02,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W02,ILIconsultationrate,65+,56.1
primary care syndromic,Portugal,2022-W02,ILIconsultationrate,total,14.4
primary care syndromic,Portugal,2022-W01,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2022-W01,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2022-W01,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2022-W01,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2022-W01,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W52,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W52,ILIconsultationrate,15-64,21.8
primary care syndromic,Portugal,2021-W52,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W52,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W52,ILIconsultationrate,total,13.3
primary care syndromic,Portugal,2021-W51,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W51,ILIconsultationrate,15-64,15.9
primary care syndromic,Portugal,2021-W51,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W51,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W51,ILIconsultationrate,total,9.9
primary care syndromic,Portugal,2021-W50,ILIconsultationrate,0-4,210.5
primary care syndromic,Portugal,2021-W50,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W50,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W50,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W50,ILIconsultationrate,total,7.4
primary care syndromic,Portugal,2021-W49,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W49,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W49,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W49,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W49,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W48,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W48,ILIconsultationrate,15-64,19
primary care syndromic,Portugal,2021-W48,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W48,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W48,ILIconsultationrate,total,12.1
primary care syndromic,Portugal,2021-W47,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W47,ILIconsultationrate,15-64,43.8
primary care syndromic,Portugal,2021-W47,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W47,ILIconsultationrate,65+,69
primary care syndromic,Portugal,2021-W47,ILIconsultationrate,total,19.5
primary care syndromic,Portugal,2021-W46,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W46,ILIconsultationrate,15-64,26.3
primary care syndromic,Portugal,2021-W46,ILIconsultationrate,5-14,61.8
primary care syndromic,Portugal,2021-W46,ILIconsultationrate,65+,21.5
primary care syndromic,Portugal,2021-W46,ILIconsultationrate,total,27.2
primary care syndromic,Portugal,2021-W45,ILIconsultationrate,0-4,160
primary care syndromic,Portugal,2021-W45,ILIconsultationrate,15-64,28.4
primary care syndromic,Portugal,2021-W45,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W45,ILIconsultationrate,65+,25.2
primary care syndromic,Portugal,2021-W45,ILIconsultationrate,total,29.7
primary care syndromic,Portugal,2021-W44,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W44,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W44,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W44,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W44,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W43,ILIconsultationrate,0-4,155
primary care syndromic,Portugal,2021-W43,ILIconsultationrate,15-64,27.9
primary care syndromic,Portugal,2021-W43,ILIconsultationrate,5-14,64.7
primary care syndromic,Portugal,2021-W43,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W43,ILIconsultationrate,total,29.5
primary care syndromic,Portugal,2021-W42,ILIconsultationrate,0-4,127.2
primary care syndromic,Portugal,2021-W42,ILIconsultationrate,15-64,8.3
primary care syndromic,Portugal,2021-W42,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W42,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W42,ILIconsultationrate,total,10.4
primary care syndromic,Portugal,2021-W41,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W41,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W41,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W41,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W41,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W40,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W40,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W40,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W40,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W40,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W39,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W39,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W39,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W39,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W39,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W38,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W38,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W38,ILIconsultationrate,5-14,91.9
primary care syndromic,Portugal,2021-W38,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W38,ILIconsultationrate,total,8.9
primary care syndromic,Portugal,2021-W37,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W37,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W37,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W37,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W37,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W36,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W36,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W36,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W36,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W36,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W35,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W35,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W35,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W35,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W35,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W34,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W34,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W34,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W34,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W34,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W33,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W33,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W33,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W33,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W33,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W32,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W32,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W32,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W32,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W32,ILIconsultationrate,total,0
primary care syndromic,Portugal,2021-W31,ILIconsultationrate,0-4,0
primary care syndromic,Portugal,2021-W31,ILIconsultationrate,15-64,0
primary care syndromic,Portugal,2021-W31,ILIconsultationrate,5-14,0
primary care syndromic,Portugal,2021-W31,ILIconsultationrate,65+,0
primary care syndromic,Portugal,2021-W31,ILIconsultationrate,total,0
