survtype,countryname,yearweek,pathogen,pathogentype,indicator,age,value
non-sentinel,Romania,2023-W24,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W24,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,54
non-sentinel,Romania,2023-W24,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,54
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,deaths,65+,11
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,deaths,total,12
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,61
non-sentinel,Romania,2023-W23,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,61
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,deaths,15-64,4
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,deaths,65+,12
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,deaths,total,16
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,68
non-sentinel,Romania,2023-W22,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,68
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,deaths,65+,12
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,deaths,total,13
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,70
non-sentinel,Romania,2023-W21,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,70
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,deaths,15-64,2
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,deaths,65+,17
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,deaths,total,19
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,91
non-sentinel,Romania,2023-W20,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,91
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,deaths,15-64,2
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,deaths,65+,32
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,deaths,total,34
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,94
non-sentinel,Romania,2023-W19,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,94
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,deaths,65+,30
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,deaths,total,31
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,116
non-sentinel,Romania,2023-W18,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,116
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,15-64,2
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,65+,34
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,total,36
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,120
non-sentinel,Romania,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,120
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,15-64,4
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,65+,32
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,total,36
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,119
non-sentinel,Romania,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,119
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,15-64,2
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,65+,49
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,total,51
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,130
non-sentinel,Romania,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,130
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,15-64,3
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,65+,40
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,total,43
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,136
non-sentinel,Romania,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,136
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,15-64,6
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,65+,41
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,total,47
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,161
non-sentinel,Romania,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,161
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,15-64,7
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,65+,42
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,total,49
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,145
non-sentinel,Romania,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,145
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,15-64,7
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,65+,33
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,total,40
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,134
non-sentinel,Romania,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,134
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,deaths,15-64,6
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,deaths,65+,40
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,deaths,total,46
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,136
non-sentinel,Romania,2023-W10,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,136
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,deaths,65+,33
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,deaths,total,34
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,127
non-sentinel,Romania,2023-W09,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,127
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,deaths,15-64,8
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,deaths,65+,28
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,deaths,total,36
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,126
non-sentinel,Romania,2023-W08,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,126
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,deaths,15-64,3
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,deaths,65+,18
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,deaths,total,21
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,102
non-sentinel,Romania,2023-W07,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,102
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,deaths,65+,27
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,deaths,total,28
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,91
non-sentinel,Romania,2023-W06,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,91
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,deaths,15-64,5
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,deaths,65+,31
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,deaths,total,36
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,99
non-sentinel,Romania,2023-W05,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,99
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,deaths,15-64,6
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,deaths,65+,25
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,deaths,total,31
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,104
non-sentinel,Romania,2023-W04,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,104
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,deaths,0-4,1
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,deaths,15-64,8
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,deaths,65+,37
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,deaths,total,46
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,103
non-sentinel,Romania,2023-W03,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,103
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,deaths,15-64,11
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,deaths,65+,23
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,deaths,total,34
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,113
non-sentinel,Romania,2023-W02,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,113
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,deaths,15-64,6
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,deaths,65+,45
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,deaths,total,51
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,115
non-sentinel,Romania,2023-W01,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,115
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,deaths,15-64,11
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,deaths,65+,32
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,deaths,total,43
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,110
non-sentinel,Romania,2022-W52,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,110
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,deaths,15-64,3
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,deaths,65+,29
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,deaths,total,32
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,105
non-sentinel,Romania,2022-W51,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,105
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,deaths,65+,32
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,deaths,total,33
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,96
non-sentinel,Romania,2022-W50,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,96
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,deaths,15-64,3
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,deaths,65+,20
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,deaths,total,23
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,86
non-sentinel,Romania,2022-W49,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,86
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,deaths,65+,20
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,deaths,total,21
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,88
non-sentinel,Romania,2022-W48,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,88
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,deaths,15-64,3
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,deaths,65+,15
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,deaths,total,18
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,89
non-sentinel,Romania,2022-W47,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,89
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,deaths,15-64,6
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,deaths,65+,14
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,deaths,total,20
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,91
non-sentinel,Romania,2022-W46,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,91
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,deaths,0-4,1
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,deaths,15-64,3
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,deaths,65+,17
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,deaths,total,21
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,104
non-sentinel,Romania,2022-W45,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,104
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,deaths,15-64,0
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,deaths,65+,22
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,deaths,total,22
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,84
non-sentinel,Romania,2022-W44,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,84
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,deaths,15-64,4
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,deaths,65+,22
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,deaths,total,26
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,95
non-sentinel,Romania,2022-W43,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,95
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,deaths,15-64,4
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,deaths,65+,29
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,deaths,total,33
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,95
non-sentinel,Romania,2022-W42,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,95
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,deaths,15-64,4
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,deaths,65+,34
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,deaths,total,38
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,100
non-sentinel,Romania,2022-W41,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,100
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,deaths,15-64,9
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,deaths,65+,34
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,deaths,total,43
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,112
non-sentinel,Romania,2022-W40,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,112
non-sentinel,Romania,2022-W39,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Romania,2022-W39,SARS-CoV-2,SARS-CoV-2,deaths,15-64,13
non-sentinel,Romania,2022-W39,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Romania,2022-W39,SARS-CoV-2,SARS-CoV-2,deaths,65+,48
non-sentinel,Romania,2022-W39,SARS-CoV-2,SARS-CoV-2,deaths,total,61
