survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Romania,2022-W51,ARIconsultationrate,65+,329.01296111665
primary care syndromic,Romania,2022-W51,ARIconsultationrate,total,949.66785137958
primary care syndromic,Romania,2022-W50,ARIconsultationrate,0-4,4052.36639248956
primary care syndromic,Romania,2022-W50,ARIconsultationrate,15-64,469.739388587212
primary care syndromic,Romania,2022-W50,ARIconsultationrate,5-14,2729.36008785065
primary care syndromic,Romania,2022-W50,ARIconsultationrate,65+,368.204155042273
primary care syndromic,Romania,2022-W50,ARIconsultationrate,total,931.165004975319
primary care syndromic,Romania,2022-W49,ARIconsultationrate,0-4,4475.45307581043
primary care syndromic,Romania,2022-W49,ARIconsultationrate,15-64,499.299196585582
primary care syndromic,Romania,2022-W49,ARIconsultationrate,5-14,2650.14525404636
primary care syndromic,Romania,2022-W49,ARIconsultationrate,65+,396.070089010804
primary care syndromic,Romania,2022-W49,ARIconsultationrate,total,969.51772584287
primary care syndromic,Romania,2022-W48,ARIconsultationrate,0-4,3037.0529021203706
primary care syndromic,Romania,2022-W48,ARIconsultationrate,15-64,270.42169349718
primary care syndromic,Romania,2022-W48,ARIconsultationrate,5-14,1809.69293082464
primary care syndromic,Romania,2022-W48,ARIconsultationrate,65+,187.4348205981
primary care syndromic,Romania,2022-W48,ARIconsultationrate,total,600.021351346105
primary care syndromic,Romania,2022-W47,ARIconsultationrate,0-4,5209.89025067259
primary care syndromic,Romania,2022-W47,ARIconsultationrate,15-64,484.421610256067
primary care syndromic,Romania,2022-W47,ARIconsultationrate,5-14,3362.28188988925
primary care syndromic,Romania,2022-W47,ARIconsultationrate,65+,311.936102057659
primary care syndromic,Romania,2022-W47,ARIconsultationrate,total,1070.48807980748
primary care syndromic,Romania,2022-W46,ARIconsultationrate,0-4,5124.84721494674
primary care syndromic,Romania,2022-W46,ARIconsultationrate,15-64,416.96251869533
primary care syndromic,Romania,2022-W46,ARIconsultationrate,5-14,3015.45343635624
primary care syndromic,Romania,2022-W46,ARIconsultationrate,65+,279.1924463712
primary care syndromic,Romania,2022-W46,ARIconsultationrate,total,970.262436387781
primary care syndromic,Romania,2022-W45,ARIconsultationrate,0-4,4453.77423822715
primary care syndromic,Romania,2022-W45,ARIconsultationrate,15-64,389.586459238201
primary care syndromic,Romania,2022-W45,ARIconsultationrate,5-14,2174.79100197892
primary care syndromic,Romania,2022-W45,ARIconsultationrate,65+,387.6131119198
primary care syndromic,Romania,2022-W45,ARIconsultationrate,total,833.597387086553
primary care syndromic,Romania,2022-W44,ARIconsultationrate,0-4,3258.32972739074
primary care syndromic,Romania,2022-W44,ARIconsultationrate,15-64,324.52515163936
primary care syndromic,Romania,2022-W44,ARIconsultationrate,5-14,1704.67213945475
primary care syndromic,Romania,2022-W44,ARIconsultationrate,65+,281.192143324471
primary care syndromic,Romania,2022-W44,ARIconsultationrate,total,648.206158324171
primary care syndromic,Romania,2022-W43,ARIconsultationrate,0-4,3918.25045561052
primary care syndromic,Romania,2022-W43,ARIconsultationrate,15-64,307.069709686348
primary care syndromic,Romania,2022-W43,ARIconsultationrate,5-14,2379.48022418573
primary care syndromic,Romania,2022-W43,ARIconsultationrate,65+,267.566144343396
primary care syndromic,Romania,2022-W43,ARIconsultationrate,total,755.8201805205301
primary care syndromic,Romania,2022-W42,ARIconsultationrate,0-4,4552.02312138728
primary care syndromic,Romania,2022-W42,ARIconsultationrate,15-64,342.826711637247
primary care syndromic,Romania,2022-W42,ARIconsultationrate,5-14,2158.23072514181
primary care syndromic,Romania,2022-W42,ARIconsultationrate,65+,267.578207085919
primary care syndromic,Romania,2022-W42,ARIconsultationrate,total,788.8820764357249
primary care syndromic,Romania,2022-W41,ARIconsultationrate,0-4,4920.70295756537
primary care syndromic,Romania,2022-W41,ARIconsultationrate,15-64,421.034477587319
primary care syndromic,Romania,2022-W41,ARIconsultationrate,5-14,2346.6463597923894
primary care syndromic,Romania,2022-W41,ARIconsultationrate,65+,412.479269727424
primary care syndromic,Romania,2022-W41,ARIconsultationrate,total,909.369945238049
primary care syndromic,Romania,2022-W40,ARIconsultationrate,0-4,333.840432724814
primary care syndromic,Romania,2022-W40,ARIconsultationrate,15-64,27.5801408078
primary care syndromic,Romania,2022-W40,ARIconsultationrate,5-14,113.476287368915
primary care syndromic,Romania,2022-W40,ARIconsultationrate,65+,21.4961306964746
primary care syndromic,Romania,2022-W40,ARIconsultationrate,total,54.7394426749664
primary care syndromic,Romania,2022-W39,ARIconsultationrate,0-4,4891.98127389082
primary care syndromic,Romania,2022-W39,ARIconsultationrate,15-64,457.128737336299
primary care syndromic,Romania,2022-W39,ARIconsultationrate,5-14,2497.33191035219
primary care syndromic,Romania,2022-W39,ARIconsultationrate,65+,315.335415737022
primary care syndromic,Romania,2022-W39,ARIconsultationrate,total,943.1748747403151
primary care syndromic,Romania,2022-W38,ARIconsultationrate,0-4,4772.85796434733
primary care syndromic,Romania,2022-W38,ARIconsultationrate,15-64,438.107259224469
primary care syndromic,Romania,2022-W38,ARIconsultationrate,5-14,2877.6039238358094
primary care syndromic,Romania,2022-W38,ARIconsultationrate,65+,243.450034778576
primary care syndromic,Romania,2022-W38,ARIconsultationrate,total,969.462064165183
primary care syndromic,Romania,2022-W37,ARIconsultationrate,0-4,4530.18759728025
primary care syndromic,Romania,2022-W37,ARIconsultationrate,15-64,273.799649125383
primary care syndromic,Romania,2022-W37,ARIconsultationrate,5-14,2399.8811204398494
primary care syndromic,Romania,2022-W37,ARIconsultationrate,65+,237.945783396348
primary care syndromic,Romania,2022-W37,ARIconsultationrate,total,788.855360614482
primary care syndromic,Romania,2022-W36,ARIconsultationrate,0-4,2450.36963202924
primary care syndromic,Romania,2022-W36,ARIconsultationrate,15-64,172.134918161718
primary care syndromic,Romania,2022-W36,ARIconsultationrate,5-14,949.147455496989
primary care syndromic,Romania,2022-W36,ARIconsultationrate,65+,190.200964274656
primary care syndromic,Romania,2022-W36,ARIconsultationrate,total,407.215600046291
primary care syndromic,Romania,2022-W35,ARIconsultationrate,0-4,2069.41769454575
primary care syndromic,Romania,2022-W35,ARIconsultationrate,15-64,189.935984538544
primary care syndromic,Romania,2022-W35,ARIconsultationrate,5-14,923.700811054371
primary care syndromic,Romania,2022-W35,ARIconsultationrate,65+,208.777411160102
primary care syndromic,Romania,2022-W35,ARIconsultationrate,total,397.115209056053
primary care syndromic,Romania,2022-W34,ARIconsultationrate,0-4,1862.33489211584
primary care syndromic,Romania,2022-W34,ARIconsultationrate,15-64,174.130564220476
primary care syndromic,Romania,2022-W34,ARIconsultationrate,5-14,749.788593441699
primary care syndromic,Romania,2022-W34,ARIconsultationrate,65+,255.758323428967
primary care syndromic,Romania,2022-W34,ARIconsultationrate,total,361.953087182531
primary care syndromic,Romania,2022-W33,ARIconsultationrate,0-4,1225.03436565052
primary care syndromic,Romania,2022-W33,ARIconsultationrate,15-64,139.149641082275
primary care syndromic,Romania,2022-W33,ARIconsultationrate,5-14,557.247938182629
primary care syndromic,Romania,2022-W33,ARIconsultationrate,65+,183.126034662096
primary care syndromic,Romania,2022-W33,ARIconsultationrate,total,264.290442292206
primary care syndromic,Romania,2022-W32,ARIconsultationrate,0-4,1424.41174155977
primary care syndromic,Romania,2022-W32,ARIconsultationrate,15-64,177.55212288118
primary care syndromic,Romania,2022-W32,ARIconsultationrate,5-14,641.455241742461
primary care syndromic,Romania,2022-W32,ARIconsultationrate,65+,264.892688359772
primary care syndromic,Romania,2022-W32,ARIconsultationrate,total,328.52893403002
primary care syndromic,Romania,2022-W31,ARIconsultationrate,0-4,1961.09950168783
primary care syndromic,Romania,2022-W31,ARIconsultationrate,15-64,221.807230694282
primary care syndromic,Romania,2022-W31,ARIconsultationrate,5-14,748.8905325443791
primary care syndromic,Romania,2022-W31,ARIconsultationrate,65+,310.123310935539
primary care syndromic,Romania,2022-W31,ARIconsultationrate,total,408.011780621835
primary care syndromic,Romania,2022-W30,ARIconsultationrate,0-4,2051.55614027875
primary care syndromic,Romania,2022-W30,ARIconsultationrate,15-64,228.077546365764
primary care syndromic,Romania,2022-W30,ARIconsultationrate,5-14,902.395823622634
primary care syndromic,Romania,2022-W30,ARIconsultationrate,65+,287.903483784484
primary care syndromic,Romania,2022-W30,ARIconsultationrate,total,433.954766310482
primary care syndromic,Romania,2022-W29,ARIconsultationrate,0-4,1957.88695973402
primary care syndromic,Romania,2022-W29,ARIconsultationrate,15-64,213.819238488961
primary care syndromic,Romania,2022-W29,ARIconsultationrate,5-14,828.559165469237
primary care syndromic,Romania,2022-W29,ARIconsultationrate,65+,237.307093517133
primary care syndromic,Romania,2022-W29,ARIconsultationrate,total,401.063340767639
primary care syndromic,Romania,2022-W28,ARIconsultationrate,0-4,2012.49695690984
primary care syndromic,Romania,2022-W28,ARIconsultationrate,15-64,194.521170204192
primary care syndromic,Romania,2022-W28,ARIconsultationrate,5-14,798.363081644957
primary care syndromic,Romania,2022-W28,ARIconsultationrate,65+,283.87669106232
primary care syndromic,Romania,2022-W28,ARIconsultationrate,total,394.289469423518
primary care syndromic,Romania,2022-W27,ARIconsultationrate,0-4,2037.39996733627
primary care syndromic,Romania,2022-W27,ARIconsultationrate,15-64,185.144124168514
primary care syndromic,Romania,2022-W27,ARIconsultationrate,5-14,713.449640488267
primary care syndromic,Romania,2022-W27,ARIconsultationrate,65+,223.480114680585
primary care syndromic,Romania,2022-W27,ARIconsultationrate,total,368.407166670664
primary care syndromic,Romania,2022-W26,ARIconsultationrate,0-4,2241.27931063054
primary care syndromic,Romania,2022-W26,ARIconsultationrate,15-64,193.362107011153
primary care syndromic,Romania,2022-W26,ARIconsultationrate,5-14,887.273001280989
primary care syndromic,Romania,2022-W26,ARIconsultationrate,65+,212.032073584089
primary care syndromic,Romania,2022-W26,ARIconsultationrate,total,406.009228145114
primary care syndromic,Romania,2022-W25,ARIconsultationrate,0-4,2558.48557493593
primary care syndromic,Romania,2022-W25,ARIconsultationrate,15-64,195.211361003178
primary care syndromic,Romania,2022-W25,ARIconsultationrate,5-14,878.131156768928
primary care syndromic,Romania,2022-W25,ARIconsultationrate,65+,227.262465571994
primary care syndromic,Romania,2022-W25,ARIconsultationrate,total,427.297573231092
primary care syndromic,Romania,2023-W51,ILIconsultationrate,0-4,13.6283105437696
primary care syndromic,Romania,2023-W51,ILIconsultationrate,15-64,3.02041802585478
primary care syndromic,Romania,2023-W51,ILIconsultationrate,5-14,4.10433212255536
primary care syndromic,Romania,2023-W51,ILIconsultationrate,65+,1.39979562983804
primary care syndromic,Romania,2023-W51,ILIconsultationrate,total,3.43942315960152
primary care syndromic,Romania,2023-W50,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W50,ILIconsultationrate,15-64,0.725147386206246
primary care syndromic,Romania,2023-W50,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W50,ILIconsultationrate,65+,1.36438677636336
primary care syndromic,Romania,2023-W50,ILIconsultationrate,total,0.709891150023663
primary care syndromic,Romania,2023-W49,ILIconsultationrate,0-4,4.29719393236217
primary care syndromic,Romania,2023-W49,ILIconsultationrate,15-64,1.07605561055395
primary care syndromic,Romania,2023-W49,ILIconsultationrate,5-14,5.76413172962379
primary care syndromic,Romania,2023-W49,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W49,ILIconsultationrate,total,1.63319777791777
primary care syndromic,Romania,2023-W48,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W48,ILIconsultationrate,15-64,0.362567120238134
primary care syndromic,Romania,2023-W48,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W48,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W48,ILIconsultationrate,total,0.236248003704369
primary care syndromic,Romania,2023-W47,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W47,ILIconsultationrate,15-64,0.731555653096309
primary care syndromic,Romania,2023-W47,ILIconsultationrate,5-14,1.95377371392845
primary care syndromic,Romania,2023-W47,ILIconsultationrate,65+,1.38064337981499
primary care syndromic,Romania,2023-W47,ILIconsultationrate,total,0.952877810096217
primary care syndromic,Romania,2023-W46,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W46,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W46,ILIconsultationrate,5-14,3.8899153943401705
primary care syndromic,Romania,2023-W46,ILIconsultationrate,65+,1.34526131701083
primary care syndromic,Romania,2023-W46,ILIconsultationrate,total,0.707697388596636
primary care syndromic,Romania,2023-W45,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W45,ILIconsultationrate,15-64,1.0949984122523
primary care syndromic,Romania,2023-W45,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W45,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W45,ILIconsultationrate,total,0.714251702299891
primary care syndromic,Romania,2023-W44,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W44,ILIconsultationrate,15-64,0.366384916665751
primary care syndromic,Romania,2023-W44,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W44,ILIconsultationrate,65+,2.6932762358771294
primary care syndromic,Romania,2023-W44,ILIconsultationrate,total,0.71416668650463
primary care syndromic,Romania,2023-W43,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W43,ILIconsultationrate,15-64,0.723084098296052
primary care syndromic,Romania,2023-W43,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W43,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W43,ILIconsultationrate,total,0.471809389006841
primary care syndromic,Romania,2023-W42,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W42,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W42,ILIconsultationrate,5-14,1.92689365473919
primary care syndromic,Romania,2023-W42,ILIconsultationrate,65+,1.39310690702405
primary care syndromic,Romania,2023-W42,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W41,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W41,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W41,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W41,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W41,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W40,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W40,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W40,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W40,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W40,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W39,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W39,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W39,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W39,ILIconsultationrate,65+,49.4531890242179
primary care syndromic,Romania,2023-W39,ILIconsultationrate,total,8.46539347148856
primary care syndromic,Romania,2023-W38,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W38,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W38,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W38,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W38,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W37,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W37,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W37,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W37,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W37,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W35,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W35,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W35,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W35,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W35,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W33,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W33,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W33,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W33,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W33,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W32,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W32,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W32,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W32,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W32,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W31,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W31,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W31,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W31,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W31,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W30,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W30,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W30,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W30,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W30,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W29,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W29,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W29,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W29,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W29,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W28,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W28,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W28,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W28,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W28,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W27,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W27,ILIconsultationrate,15-64,0.372686548251727
primary care syndromic,Romania,2023-W27,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W27,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W27,ILIconsultationrate,total,0.241571567992734
primary care syndromic,Romania,2023-W25,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W25,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W25,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W25,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W25,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W24,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W24,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W24,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W24,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W24,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W22,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W22,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W22,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W22,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W22,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W21,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W21,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W21,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W21,ILIconsultationrate,65+,1.38832970053728
primary care syndromic,Romania,2023-W21,ILIconsultationrate,total,0.245289822189408
primary care syndromic,Romania,2023-W20,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W20,ILIconsultationrate,15-64,0.375821169254822
primary care syndromic,Romania,2023-W20,ILIconsultationrate,5-14,1.96525430390693
primary care syndromic,Romania,2023-W20,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W20,ILIconsultationrate,total,0.48426267375950094
primary care syndromic,Romania,2023-W19,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W19,ILIconsultationrate,15-64,0.37108505269407693
primary care syndromic,Romania,2023-W19,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W19,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W19,ILIconsultationrate,total,0.239448119973086
primary care syndromic,Romania,2023-W18,ILIconsultationrate,0-4,4.2714963051557
primary care syndromic,Romania,2023-W18,ILIconsultationrate,15-64,0.739081912448357
primary care syndromic,Romania,2023-W18,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W18,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W18,ILIconsultationrate,total,0.717342961669974
primary care syndromic,Romania,2023-W17,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W17,ILIconsultationrate,15-64,1.10456553755523
primary care syndromic,Romania,2023-W17,ILIconsultationrate,5-14,1.97480153244599
primary care syndromic,Romania,2023-W17,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W17,ILIconsultationrate,total,0.954772429991312
primary care syndromic,Romania,2023-W16,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W16,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W16,ILIconsultationrate,5-14,0
primary care syndromic,Romania,2023-W16,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W16,ILIconsultationrate,total,0
primary care syndromic,Romania,2023-W15,ILIconsultationrate,0-4,8.72828838264816
primary care syndromic,Romania,2023-W15,ILIconsultationrate,15-64,0
primary care syndromic,Romania,2023-W15,ILIconsultationrate,5-14,1.99904046057892
primary care syndromic,Romania,2023-W15,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W15,ILIconsultationrate,total,0.733594982210322
primary care syndromic,Romania,2023-W14,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W14,ILIconsultationrate,15-64,1.82288153822036
primary care syndromic,Romania,2023-W14,ILIconsultationrate,5-14,5.86659366016779
primary care syndromic,Romania,2023-W14,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W14,ILIconsultationrate,total,1.89428022087307
primary care syndromic,Romania,2023-W13,ILIconsultationrate,0-4,0
primary care syndromic,Romania,2023-W13,ILIconsultationrate,15-64,1.86279404203954
primary care syndromic,Romania,2023-W13,ILIconsultationrate,5-14,1.99262727906745
primary care syndromic,Romania,2023-W13,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W13,ILIconsultationrate,total,1.45302374240795
primary care syndromic,Romania,2023-W12,ILIconsultationrate,0-4,12.9645635263613
primary care syndromic,Romania,2023-W12,ILIconsultationrate,15-64,2.62006445358556
primary care syndromic,Romania,2023-W12,ILIconsultationrate,5-14,9.97546036749596
primary care syndromic,Romania,2023-W12,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W12,ILIconsultationrate,total,3.6456788983244506
primary care syndromic,Romania,2023-W11,ILIconsultationrate,0-4,12.7784640286238
primary care syndromic,Romania,2023-W11,ILIconsultationrate,15-64,2.57393632081542
primary care syndromic,Romania,2023-W11,ILIconsultationrate,5-14,15.7502017994606
primary care syndromic,Romania,2023-W11,ILIconsultationrate,65+,4.11827691293963
primary care syndromic,Romania,2023-W11,ILIconsultationrate,total,5.01106012556285
primary care syndromic,Romania,2023-W10,ILIconsultationrate,0-4,25.5514862447832
primary care syndromic,Romania,2023-W10,ILIconsultationrate,15-64,3.5154327497715
primary care syndromic,Romania,2023-W10,ILIconsultationrate,5-14,11.7919893085964
primary care syndromic,Romania,2023-W10,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W10,ILIconsultationrate,total,5.37050060737805
primary care syndromic,Romania,2023-W09,ILIconsultationrate,0-4,12.5949871950964
primary care syndromic,Romania,2023-W09,ILIconsultationrate,15-64,4.75055910426381
primary care syndromic,Romania,2023-W09,ILIconsultationrate,5-14,9.74411942392766
primary care syndromic,Romania,2023-W09,ILIconsultationrate,65+,2.73056181309304
primary care syndromic,Romania,2023-W09,ILIconsultationrate,total,5.44986245021077
primary care syndromic,Romania,2023-W08,ILIconsultationrate,0-4,13.0349771887899
primary care syndromic,Romania,2023-W08,ILIconsultationrate,15-64,2.98739320069308
primary care syndromic,Romania,2023-W08,ILIconsultationrate,5-14,11.9700748129676
primary care syndromic,Romania,2023-W08,ILIconsultationrate,65+,2.77527232359675
primary care syndromic,Romania,2023-W08,ILIconsultationrate,total,4.60051767930518
primary care syndromic,Romania,2023-W07,ILIconsultationrate,0-4,8.88651915044877
primary care syndromic,Romania,2023-W07,ILIconsultationrate,15-64,6.46314108656807
primary care syndromic,Romania,2023-W07,ILIconsultationrate,5-14,22.680412371134
primary care syndromic,Romania,2023-W07,ILIconsultationrate,65+,1.4027999887776
primary care syndromic,Romania,2023-W07,ILIconsultationrate,total,7.64824016460987
primary care syndromic,Romania,2023-W06,ILIconsultationrate,0-4,25.6849315068493
primary care syndromic,Romania,2023-W06,ILIconsultationrate,15-64,3.71668456869734
primary care syndromic,Romania,2023-W06,ILIconsultationrate,5-14,23.8682472750418
primary care syndromic,Romania,2023-W06,ILIconsultationrate,65+,0
primary care syndromic,Romania,2023-W06,ILIconsultationrate,total,6.74869545306644
primary care syndromic,Romania,2023-W05,ILIconsultationrate,0-4,21.6094735932233
primary care syndromic,Romania,2023-W05,ILIconsultationrate,15-64,8.26225912697966
primary care syndromic,Romania,2023-W05,ILIconsultationrate,5-14,25.9896041583367
primary care syndromic,Romania,2023-W05,ILIconsultationrate,65+,1.39791710351576
primary care syndromic,Romania,2023-W05,ILIconsultationrate,total,9.97654295753399
primary care syndromic,Romania,2023-W04,ILIconsultationrate,0-4,30.017152658662095
primary care syndromic,Romania,2023-W04,ILIconsultationrate,15-64,6.70783288552338
primary care syndromic,Romania,2023-W04,ILIconsultationrate,5-14,19.8306462807623
primary care syndromic,Romania,2023-W04,ILIconsultationrate,65+,1.40081527448975
primary care syndromic,Romania,2023-W04,ILIconsultationrate,total,8.70665115592887
primary care syndromic,Romania,2023-W03,ILIconsultationrate,0-4,137.423530454828
primary care syndromic,Romania,2023-W03,ILIconsultationrate,15-64,8.75773441218467
primary care syndromic,Romania,2023-W03,ILIconsultationrate,5-14,36.4830353885443
primary care syndromic,Romania,2023-W03,ILIconsultationrate,65+,4.25755360969587
primary care syndromic,Romania,2023-W03,ILIconsultationrate,total,18.5192501432155
primary care syndromic,Romania,2023-W02,ILIconsultationrate,0-4,54.1508726621402
primary care syndromic,Romania,2023-W02,ILIconsultationrate,15-64,18.370292612518
primary care syndromic,Romania,2023-W02,ILIconsultationrate,5-14,23.9650110838176
primary care syndromic,Romania,2023-W02,ILIconsultationrate,65+,4.20586297298434
primary care syndromic,Romania,2023-W02,ILIconsultationrate,total,18.6827904809969
primary care syndromic,Romania,2023-W01,ILIconsultationrate,0-4,42.9184549356223
primary care syndromic,Romania,2023-W01,ILIconsultationrate,15-64,6.01155721875305
primary care syndromic,Romania,2023-W01,ILIconsultationrate,5-14,7.97623083212028
primary care syndromic,Romania,2023-W01,ILIconsultationrate,65+,4.20162182602485
primary care syndromic,Romania,2023-W01,ILIconsultationrate,total,8.0291189380152
primary care syndromic,Romania,2022-W52,ILIconsultationrate,0-4,8.88178346211919
primary care syndromic,Romania,2022-W52,ILIconsultationrate,15-64,1.1556062310288
primary care syndromic,Romania,2022-W52,ILIconsultationrate,5-14,2.05490711819826
primary care syndromic,Romania,2022-W52,ILIconsultationrate,65+,1.43667839954026
primary care syndromic,Romania,2022-W52,ILIconsultationrate,total,1.74829104550302
primary care syndromic,Romania,2022-W51,ILIconsultationrate,0-4,8.74164080597928
primary care syndromic,Romania,2022-W51,ILIconsultationrate,15-64,1.14610991194056
primary care syndromic,Romania,2022-W51,ILIconsultationrate,5-14,2.03285087006017
