survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Slovakia,2025-W03,ARIconsultationrate,0-4,5646.7
primary care syndromic,Slovakia,2025-W03,ARIconsultationrate,15-64,1649.7
primary care syndromic,Slovakia,2025-W03,ARIconsultationrate,5-14,4111.3
primary care syndromic,Slovakia,2025-W03,ARIconsultationrate,65+,1132.5
primary care syndromic,Slovakia,2025-W02,ARIconsultationrate,0-4,4724.4
primary care syndromic,Slovakia,2025-W02,ARIconsultationrate,15-64,1569.3
primary care syndromic,Slovakia,2025-W02,ARIconsultationrate,5-14,3078.3
primary care syndromic,Slovakia,2025-W02,ARIconsultationrate,65+,1159.6
primary care syndromic,Slovakia,2025-W01,ARIconsultationrate,0-4,4154.7
primary care syndromic,Slovakia,2025-W01,ARIconsultationrate,15-64,1083.7
primary care syndromic,Slovakia,2025-W01,ARIconsultationrate,5-14,2351.1
primary care syndromic,Slovakia,2025-W01,ARIconsultationrate,65+,779.8
primary care syndromic,Slovakia,2024-W52,ARIconsultationrate,0-4,2988.4
primary care syndromic,Slovakia,2024-W52,ARIconsultationrate,15-64,676
primary care syndromic,Slovakia,2024-W52,ARIconsultationrate,5-14,1883.6
primary care syndromic,Slovakia,2024-W52,ARIconsultationrate,65+,423.3
primary care syndromic,Slovakia,2024-W51,ARIconsultationrate,0-4,6364.6
primary care syndromic,Slovakia,2024-W51,ARIconsultationrate,15-64,1609.8
primary care syndromic,Slovakia,2024-W51,ARIconsultationrate,5-14,5202.7
primary care syndromic,Slovakia,2024-W51,ARIconsultationrate,65+,1017.7
primary care syndromic,Slovakia,2024-W50,ARIconsultationrate,0-4,5955
primary care syndromic,Slovakia,2024-W50,ARIconsultationrate,15-64,1518.7
primary care syndromic,Slovakia,2024-W50,ARIconsultationrate,5-14,4597.8
primary care syndromic,Slovakia,2024-W50,ARIconsultationrate,65+,942.3
primary care syndromic,Slovakia,2024-W49,ARIconsultationrate,0-4,5646.4
primary care syndromic,Slovakia,2024-W49,ARIconsultationrate,15-64,1449.6
primary care syndromic,Slovakia,2024-W49,ARIconsultationrate,5-14,4445.9
primary care syndromic,Slovakia,2024-W49,ARIconsultationrate,65+,910.2
primary care syndromic,Slovakia,2024-W48,ARIconsultationrate,0-4,6196
primary care syndromic,Slovakia,2024-W48,ARIconsultationrate,15-64,1576.5
primary care syndromic,Slovakia,2024-W48,ARIconsultationrate,5-14,4479
primary care syndromic,Slovakia,2024-W48,ARIconsultationrate,65+,897.7
primary care syndromic,Slovakia,2024-W47,ARIconsultationrate,0-4,5729.4
primary care syndromic,Slovakia,2024-W47,ARIconsultationrate,15-64,1358.4
primary care syndromic,Slovakia,2024-W47,ARIconsultationrate,5-14,4274.1
primary care syndromic,Slovakia,2024-W47,ARIconsultationrate,65+,943.6
primary care syndromic,Slovakia,2024-W46,ARIconsultationrate,0-4,5646.7
primary care syndromic,Slovakia,2024-W46,ARIconsultationrate,15-64,1322.2
primary care syndromic,Slovakia,2024-W46,ARIconsultationrate,5-14,3967.8
primary care syndromic,Slovakia,2024-W46,ARIconsultationrate,65+,932.7
primary care syndromic,Slovakia,2024-W45,ARIconsultationrate,0-4,5418.4
primary care syndromic,Slovakia,2024-W45,ARIconsultationrate,15-64,1303
primary care syndromic,Slovakia,2024-W45,ARIconsultationrate,5-14,3684.9
primary care syndromic,Slovakia,2024-W45,ARIconsultationrate,65+,960.9
primary care syndromic,Slovakia,2024-W44,ARIconsultationrate,0-4,5209
primary care syndromic,Slovakia,2024-W44,ARIconsultationrate,15-64,1143.6
primary care syndromic,Slovakia,2024-W44,ARIconsultationrate,5-14,3324.3
primary care syndromic,Slovakia,2024-W44,ARIconsultationrate,65+,850
primary care syndromic,Slovakia,2024-W43,ARIconsultationrate,0-4,5925.2
primary care syndromic,Slovakia,2024-W43,ARIconsultationrate,15-64,1345.4
primary care syndromic,Slovakia,2024-W43,ARIconsultationrate,5-14,4004.4
primary care syndromic,Slovakia,2024-W43,ARIconsultationrate,65+,926.9
primary care syndromic,Slovakia,2024-W42,ARIconsultationrate,0-4,5889.7
primary care syndromic,Slovakia,2024-W42,ARIconsultationrate,15-64,1416.3
primary care syndromic,Slovakia,2024-W42,ARIconsultationrate,5-14,3874.2
primary care syndromic,Slovakia,2024-W42,ARIconsultationrate,65+,1079.2
primary care syndromic,Slovakia,2024-W41,ARIconsultationrate,0-4,5776.4
primary care syndromic,Slovakia,2024-W41,ARIconsultationrate,15-64,1469.7
primary care syndromic,Slovakia,2024-W41,ARIconsultationrate,5-14,3863
primary care syndromic,Slovakia,2024-W41,ARIconsultationrate,65+,1077.1
primary care syndromic,Slovakia,2024-W40,ARIconsultationrate,0-4,5746.2
primary care syndromic,Slovakia,2024-W40,ARIconsultationrate,15-64,1481.7
primary care syndromic,Slovakia,2024-W40,ARIconsultationrate,5-14,3996.5
primary care syndromic,Slovakia,2024-W40,ARIconsultationrate,65+,1047.7
primary care syndromic,Slovakia,2024-W39,ARIconsultationrate,0-4,5525.7
primary care syndromic,Slovakia,2024-W39,ARIconsultationrate,15-64,1436.9
primary care syndromic,Slovakia,2024-W39,ARIconsultationrate,5-14,4016.4
primary care syndromic,Slovakia,2024-W39,ARIconsultationrate,65+,1016.9
primary care syndromic,Slovakia,2024-W38,ARIconsultationrate,0-4,5019.7
primary care syndromic,Slovakia,2024-W38,ARIconsultationrate,15-64,1209.5
primary care syndromic,Slovakia,2024-W38,ARIconsultationrate,5-14,3538.7
primary care syndromic,Slovakia,2024-W38,ARIconsultationrate,65+,820.5
primary care syndromic,Slovakia,2024-W37,ARIconsultationrate,0-4,4075
primary care syndromic,Slovakia,2024-W37,ARIconsultationrate,15-64,993.7
primary care syndromic,Slovakia,2024-W37,ARIconsultationrate,5-14,2698.5
primary care syndromic,Slovakia,2024-W37,ARIconsultationrate,65+,738.2
primary care syndromic,Slovakia,2024-W36,ARIconsultationrate,0-4,2962.4
primary care syndromic,Slovakia,2024-W36,ARIconsultationrate,15-64,788.5
primary care syndromic,Slovakia,2024-W36,ARIconsultationrate,5-14,1759.8
primary care syndromic,Slovakia,2024-W36,ARIconsultationrate,65+,596.5
primary care syndromic,Slovakia,2024-W35,ARIconsultationrate,0-4,2338
primary care syndromic,Slovakia,2024-W35,ARIconsultationrate,15-64,599.8
primary care syndromic,Slovakia,2024-W35,ARIconsultationrate,5-14,1396.3
primary care syndromic,Slovakia,2024-W35,ARIconsultationrate,65+,482.2
primary care syndromic,Slovakia,2024-W34,ARIconsultationrate,0-4,2558.1
primary care syndromic,Slovakia,2024-W34,ARIconsultationrate,15-64,630.1
primary care syndromic,Slovakia,2024-W34,ARIconsultationrate,5-14,1405.2
primary care syndromic,Slovakia,2024-W34,ARIconsultationrate,65+,478.1
primary care syndromic,Slovakia,2024-W33,ARIconsultationrate,0-4,2296.9
primary care syndromic,Slovakia,2024-W33,ARIconsultationrate,15-64,556.9
primary care syndromic,Slovakia,2024-W33,ARIconsultationrate,5-14,1282.6
primary care syndromic,Slovakia,2024-W33,ARIconsultationrate,65+,410
primary care syndromic,Slovakia,2024-W32,ARIconsultationrate,0-4,2489.3
primary care syndromic,Slovakia,2024-W32,ARIconsultationrate,15-64,593.2
primary care syndromic,Slovakia,2024-W32,ARIconsultationrate,5-14,1425.3
primary care syndromic,Slovakia,2024-W32,ARIconsultationrate,65+,418.2
primary care syndromic,Slovakia,2024-W31,ARIconsultationrate,0-4,2469.9
primary care syndromic,Slovakia,2024-W31,ARIconsultationrate,15-64,568.9
primary care syndromic,Slovakia,2024-W31,ARIconsultationrate,5-14,1522.4
primary care syndromic,Slovakia,2024-W31,ARIconsultationrate,65+,369
primary care syndromic,Slovakia,2024-W30,ARIconsultationrate,0-4,2449.3
primary care syndromic,Slovakia,2024-W30,ARIconsultationrate,15-64,539.1
primary care syndromic,Slovakia,2024-W30,ARIconsultationrate,5-14,1456.6
primary care syndromic,Slovakia,2024-W30,ARIconsultationrate,65+,401.8
primary care syndromic,Slovakia,2024-W29,ARIconsultationrate,0-4,2488.8
primary care syndromic,Slovakia,2024-W29,ARIconsultationrate,15-64,523
primary care syndromic,Slovakia,2024-W29,ARIconsultationrate,5-14,1434.4
primary care syndromic,Slovakia,2024-W29,ARIconsultationrate,65+,367.2
primary care syndromic,Slovakia,2024-W28,ARIconsultationrate,0-4,2875.2
primary care syndromic,Slovakia,2024-W28,ARIconsultationrate,15-64,571.8
primary care syndromic,Slovakia,2024-W28,ARIconsultationrate,5-14,1552.1
primary care syndromic,Slovakia,2024-W28,ARIconsultationrate,65+,401.7
primary care syndromic,Slovakia,2024-W27,ARIconsultationrate,0-4,2939.2
primary care syndromic,Slovakia,2024-W27,ARIconsultationrate,15-64,567.3
primary care syndromic,Slovakia,2024-W27,ARIconsultationrate,5-14,1631.6
primary care syndromic,Slovakia,2024-W27,ARIconsultationrate,65+,421.8
primary care syndromic,Slovakia,2024-W26,ARIconsultationrate,0-4,3798
primary care syndromic,Slovakia,2024-W26,ARIconsultationrate,15-64,694.9
primary care syndromic,Slovakia,2024-W26,ARIconsultationrate,5-14,2230.4
primary care syndromic,Slovakia,2024-W26,ARIconsultationrate,65+,481
primary care syndromic,Slovakia,2024-W25,ARIconsultationrate,0-4,4066.9
primary care syndromic,Slovakia,2024-W25,ARIconsultationrate,15-64,797.7
primary care syndromic,Slovakia,2024-W25,ARIconsultationrate,5-14,2547.1
primary care syndromic,Slovakia,2024-W25,ARIconsultationrate,65+,496.7
primary care syndromic,Slovakia,2024-W24,ARIconsultationrate,0-4,4157.2
primary care syndromic,Slovakia,2024-W24,ARIconsultationrate,15-64,776.6
primary care syndromic,Slovakia,2024-W24,ARIconsultationrate,5-14,2674.6
primary care syndromic,Slovakia,2024-W24,ARIconsultationrate,65+,547.1
primary care syndromic,Slovakia,2024-W23,ARIconsultationrate,0-4,4137.4
primary care syndromic,Slovakia,2024-W23,ARIconsultationrate,15-64,806.5
primary care syndromic,Slovakia,2024-W23,ARIconsultationrate,5-14,2725.3
primary care syndromic,Slovakia,2024-W23,ARIconsultationrate,65+,553.8
primary care syndromic,Slovakia,2024-W22,ARIconsultationrate,0-4,4256.5
primary care syndromic,Slovakia,2024-W22,ARIconsultationrate,15-64,859.6
primary care syndromic,Slovakia,2024-W22,ARIconsultationrate,5-14,2724.1
primary care syndromic,Slovakia,2024-W22,ARIconsultationrate,65+,590.9
primary care syndromic,Slovakia,2024-W21,ARIconsultationrate,0-4,4374.6
primary care syndromic,Slovakia,2024-W21,ARIconsultationrate,15-64,854.6
primary care syndromic,Slovakia,2024-W21,ARIconsultationrate,5-14,3024.1
primary care syndromic,Slovakia,2024-W21,ARIconsultationrate,65+,574.5
primary care syndromic,Slovakia,2024-W20,ARIconsultationrate,0-4,4722
primary care syndromic,Slovakia,2024-W20,ARIconsultationrate,15-64,922
primary care syndromic,Slovakia,2024-W20,ARIconsultationrate,5-14,3130.4
primary care syndromic,Slovakia,2024-W20,ARIconsultationrate,65+,674.7
primary care syndromic,Slovakia,2024-W19,ARIconsultationrate,0-4,4416.9
primary care syndromic,Slovakia,2024-W19,ARIconsultationrate,15-64,873.8
primary care syndromic,Slovakia,2024-W19,ARIconsultationrate,5-14,2885
primary care syndromic,Slovakia,2024-W19,ARIconsultationrate,65+,596.3
primary care syndromic,Slovakia,2024-W18,ARIconsultationrate,0-4,4688.2
primary care syndromic,Slovakia,2024-W18,ARIconsultationrate,15-64,914
primary care syndromic,Slovakia,2024-W18,ARIconsultationrate,5-14,3210.6
primary care syndromic,Slovakia,2024-W18,ARIconsultationrate,65+,622.8
primary care syndromic,Slovakia,2024-W17,ARIconsultationrate,0-4,5269.4
primary care syndromic,Slovakia,2024-W17,ARIconsultationrate,15-64,1062.6
primary care syndromic,Slovakia,2024-W17,ARIconsultationrate,5-14,3724.8
primary care syndromic,Slovakia,2024-W17,ARIconsultationrate,65+,692.3
primary care syndromic,Slovakia,2024-W16,ARIconsultationrate,0-4,5099.7
primary care syndromic,Slovakia,2024-W16,ARIconsultationrate,15-64,1000.6
primary care syndromic,Slovakia,2024-W16,ARIconsultationrate,5-14,3494.8
primary care syndromic,Slovakia,2024-W16,ARIconsultationrate,65+,671.5
primary care syndromic,Slovakia,2024-W15,ARIconsultationrate,0-4,4744.5
primary care syndromic,Slovakia,2024-W15,ARIconsultationrate,15-64,1013.3
primary care syndromic,Slovakia,2024-W15,ARIconsultationrate,5-14,3157.9
primary care syndromic,Slovakia,2024-W15,ARIconsultationrate,65+,721.8
primary care syndromic,Slovakia,2024-W14,ARIconsultationrate,0-4,4764.6
primary care syndromic,Slovakia,2024-W14,ARIconsultationrate,15-64,992.6
primary care syndromic,Slovakia,2024-W14,ARIconsultationrate,5-14,3084.6
primary care syndromic,Slovakia,2024-W14,ARIconsultationrate,65+,655.7
primary care syndromic,Slovakia,2024-W13,ARIconsultationrate,0-4,4940.6
primary care syndromic,Slovakia,2024-W13,ARIconsultationrate,15-64,1013.2
primary care syndromic,Slovakia,2024-W13,ARIconsultationrate,5-14,3253.6
primary care syndromic,Slovakia,2024-W13,ARIconsultationrate,65+,656.4
primary care syndromic,Slovakia,2024-W12,ARIconsultationrate,0-4,5824.8
primary care syndromic,Slovakia,2024-W12,ARIconsultationrate,15-64,1185.8
primary care syndromic,Slovakia,2024-W12,ARIconsultationrate,5-14,4111.3
primary care syndromic,Slovakia,2024-W12,ARIconsultationrate,65+,817.8
primary care syndromic,Slovakia,2024-W11,ARIconsultationrate,0-4,5476.5
primary care syndromic,Slovakia,2024-W11,ARIconsultationrate,15-64,1144.6
primary care syndromic,Slovakia,2024-W11,ARIconsultationrate,5-14,3732.6
primary care syndromic,Slovakia,2024-W11,ARIconsultationrate,65+,730
primary care syndromic,Slovakia,2024-W10,ARIconsultationrate,0-4,5240.1
primary care syndromic,Slovakia,2024-W10,ARIconsultationrate,15-64,1112.1
primary care syndromic,Slovakia,2024-W10,ARIconsultationrate,5-14,3467
primary care syndromic,Slovakia,2024-W10,ARIconsultationrate,65+,833.4
primary care syndromic,Slovakia,2024-W09,ARIconsultationrate,0-4,5408
primary care syndromic,Slovakia,2024-W09,ARIconsultationrate,15-64,1142.6
primary care syndromic,Slovakia,2024-W09,ARIconsultationrate,5-14,3346.3
primary care syndromic,Slovakia,2024-W09,ARIconsultationrate,65+,836.9
primary care syndromic,Slovakia,2024-W08,ARIconsultationrate,0-4,6488.2
primary care syndromic,Slovakia,2024-W08,ARIconsultationrate,15-64,1392.9
primary care syndromic,Slovakia,2024-W08,ARIconsultationrate,5-14,4458.5
primary care syndromic,Slovakia,2024-W08,ARIconsultationrate,65+,946.2
primary care syndromic,Slovakia,2024-W07,ARIconsultationrate,0-4,7225.4
primary care syndromic,Slovakia,2024-W07,ARIconsultationrate,15-64,1672.2
primary care syndromic,Slovakia,2024-W07,ARIconsultationrate,5-14,5178.9
primary care syndromic,Slovakia,2024-W07,ARIconsultationrate,65+,1159.5
primary care syndromic,Slovakia,2024-W06,ARIconsultationrate,0-4,7969.2
primary care syndromic,Slovakia,2024-W06,ARIconsultationrate,15-64,2037.1
primary care syndromic,Slovakia,2024-W06,ARIconsultationrate,5-14,5853.5
primary care syndromic,Slovakia,2024-W06,ARIconsultationrate,65+,1359.9
primary care syndromic,Slovakia,2024-W05,ARIconsultationrate,0-4,8348.6
primary care syndromic,Slovakia,2024-W05,ARIconsultationrate,15-64,1959.7
primary care syndromic,Slovakia,2024-W05,ARIconsultationrate,5-14,6259.5
primary care syndromic,Slovakia,2024-W05,ARIconsultationrate,65+,1335.6
primary care syndromic,Slovakia,2024-W04,ARIconsultationrate,0-4,7743.6
primary care syndromic,Slovakia,2024-W04,ARIconsultationrate,15-64,1787.9
primary care syndromic,Slovakia,2024-W04,ARIconsultationrate,5-14,5928.5
primary care syndromic,Slovakia,2024-W04,ARIconsultationrate,65+,1242.4
primary care syndromic,Slovakia,2024-W03,ARIconsultationrate,0-4,5977.4
primary care syndromic,Slovakia,2024-W03,ARIconsultationrate,15-64,1517.1
primary care syndromic,Slovakia,2024-W03,ARIconsultationrate,5-14,4508
primary care syndromic,Slovakia,2024-W03,ARIconsultationrate,65+,1127.9
primary care syndromic,Slovakia,2024-W02,ARIconsultationrate,0-4,4956.6
primary care syndromic,Slovakia,2024-W02,ARIconsultationrate,15-64,1429.6
primary care syndromic,Slovakia,2024-W02,ARIconsultationrate,5-14,3477.6
primary care syndromic,Slovakia,2024-W02,ARIconsultationrate,65+,1127.8
primary care syndromic,Slovakia,2024-W01,ARIconsultationrate,0-4,4775.4
primary care syndromic,Slovakia,2024-W01,ARIconsultationrate,15-64,1382
primary care syndromic,Slovakia,2024-W01,ARIconsultationrate,5-14,2747.6
primary care syndromic,Slovakia,2024-W01,ARIconsultationrate,65+,1217.9
primary care syndromic,Slovakia,2023-W52,ARIconsultationrate,0-4,4502.6
primary care syndromic,Slovakia,2023-W52,ARIconsultationrate,15-64,1184.5
primary care syndromic,Slovakia,2023-W52,ARIconsultationrate,5-14,2659.6
primary care syndromic,Slovakia,2023-W52,ARIconsultationrate,65+,1017.3
primary care syndromic,Slovakia,2023-W51,ARIconsultationrate,0-4,6056.5
primary care syndromic,Slovakia,2023-W51,ARIconsultationrate,15-64,1862.8
primary care syndromic,Slovakia,2023-W51,ARIconsultationrate,5-14,4424.7
primary care syndromic,Slovakia,2023-W51,ARIconsultationrate,65+,1456.2
primary care syndromic,Slovakia,2023-W50,ARIconsultationrate,0-4,6676.7
primary care syndromic,Slovakia,2023-W50,ARIconsultationrate,15-64,1883.2
primary care syndromic,Slovakia,2023-W50,ARIconsultationrate,5-14,4972
primary care syndromic,Slovakia,2023-W50,ARIconsultationrate,65+,1466.1
primary care syndromic,Slovakia,2023-W49,ARIconsultationrate,0-4,6033.7
primary care syndromic,Slovakia,2023-W49,ARIconsultationrate,15-64,1686.1
primary care syndromic,Slovakia,2023-W49,ARIconsultationrate,5-14,4386.2
primary care syndromic,Slovakia,2023-W49,ARIconsultationrate,65+,1230.3
primary care syndromic,Slovakia,2023-W48,ARIconsultationrate,0-4,6015
primary care syndromic,Slovakia,2023-W48,ARIconsultationrate,15-64,1507.4
primary care syndromic,Slovakia,2023-W48,ARIconsultationrate,5-14,4321.8
primary care syndromic,Slovakia,2023-W48,ARIconsultationrate,65+,1094.6
primary care syndromic,Slovakia,2023-W47,ARIconsultationrate,0-4,5511.6
primary care syndromic,Slovakia,2023-W47,ARIconsultationrate,15-64,1346.8
primary care syndromic,Slovakia,2023-W47,ARIconsultationrate,5-14,3987.7
primary care syndromic,Slovakia,2023-W47,ARIconsultationrate,65+,984.4
primary care syndromic,Slovakia,2023-W46,ARIconsultationrate,0-4,5098.9
primary care syndromic,Slovakia,2023-W46,ARIconsultationrate,15-64,1152.5
primary care syndromic,Slovakia,2023-W46,ARIconsultationrate,5-14,3432.4
primary care syndromic,Slovakia,2023-W46,ARIconsultationrate,65+,829.8
primary care syndromic,Slovakia,2023-W45,ARIconsultationrate,0-4,5265.9
primary care syndromic,Slovakia,2023-W45,ARIconsultationrate,15-64,1247.5
primary care syndromic,Slovakia,2023-W45,ARIconsultationrate,5-14,3563
primary care syndromic,Slovakia,2023-W45,ARIconsultationrate,65+,886.3
primary care syndromic,Slovakia,2023-W44,ARIconsultationrate,0-4,5036.4
primary care syndromic,Slovakia,2023-W44,ARIconsultationrate,15-64,1163.2
primary care syndromic,Slovakia,2023-W44,ARIconsultationrate,5-14,3103.3
primary care syndromic,Slovakia,2023-W44,ARIconsultationrate,65+,856.7
primary care syndromic,Slovakia,2023-W43,ARIconsultationrate,0-4,5580
primary care syndromic,Slovakia,2023-W43,ARIconsultationrate,15-64,1343.1
primary care syndromic,Slovakia,2023-W43,ARIconsultationrate,5-14,3762.2
primary care syndromic,Slovakia,2023-W43,ARIconsultationrate,65+,927.9
primary care syndromic,Slovakia,2023-W42,ARIconsultationrate,0-4,5628
primary care syndromic,Slovakia,2023-W42,ARIconsultationrate,15-64,1287.9
primary care syndromic,Slovakia,2023-W42,ARIconsultationrate,5-14,3800.6
primary care syndromic,Slovakia,2023-W42,ARIconsultationrate,65+,871.2
primary care syndromic,Slovakia,2023-W41,ARIconsultationrate,0-4,5230.1
primary care syndromic,Slovakia,2023-W41,ARIconsultationrate,15-64,1165
primary care syndromic,Slovakia,2023-W41,ARIconsultationrate,5-14,3516.8
primary care syndromic,Slovakia,2023-W41,ARIconsultationrate,65+,741
primary care syndromic,Slovakia,2023-W40,ARIconsultationrate,0-4,5023.9
primary care syndromic,Slovakia,2023-W40,ARIconsultationrate,15-64,1176.3
primary care syndromic,Slovakia,2023-W40,ARIconsultationrate,5-14,3416.3
primary care syndromic,Slovakia,2023-W40,ARIconsultationrate,65+,757.9
primary care syndromic,Slovakia,2023-W39,ARIconsultationrate,0-4,4599
primary care syndromic,Slovakia,2023-W39,ARIconsultationrate,15-64,1051
primary care syndromic,Slovakia,2023-W39,ARIconsultationrate,5-14,3093.4
primary care syndromic,Slovakia,2023-W39,ARIconsultationrate,65+,649.4
primary care syndromic,Slovakia,2023-W38,ARIconsultationrate,0-4,4375.1
primary care syndromic,Slovakia,2023-W38,ARIconsultationrate,15-64,911.4
primary care syndromic,Slovakia,2023-W38,ARIconsultationrate,5-14,2881
primary care syndromic,Slovakia,2023-W38,ARIconsultationrate,65+,612.8
primary care syndromic,Slovakia,2023-W37,ARIconsultationrate,0-4,3486.3
primary care syndromic,Slovakia,2023-W37,ARIconsultationrate,15-64,639.1
primary care syndromic,Slovakia,2023-W37,ARIconsultationrate,5-14,2012.9
primary care syndromic,Slovakia,2023-W37,ARIconsultationrate,65+,440.9
primary care syndromic,Slovakia,2023-W36,ARIconsultationrate,0-4,2658.9
primary care syndromic,Slovakia,2023-W36,ARIconsultationrate,15-64,578.2
primary care syndromic,Slovakia,2023-W36,ARIconsultationrate,5-14,1502.9
primary care syndromic,Slovakia,2023-W36,ARIconsultationrate,65+,382.4
primary care syndromic,Slovakia,2023-W35,ARIconsultationrate,0-4,1928.6
primary care syndromic,Slovakia,2023-W35,ARIconsultationrate,15-64,400.2
primary care syndromic,Slovakia,2023-W35,ARIconsultationrate,5-14,1056
primary care syndromic,Slovakia,2023-W35,ARIconsultationrate,65+,233.7
primary care syndromic,Slovakia,2023-W34,ARIconsultationrate,0-4,2011.6
primary care syndromic,Slovakia,2023-W34,ARIconsultationrate,15-64,437.6
primary care syndromic,Slovakia,2023-W34,ARIconsultationrate,5-14,1096.9
primary care syndromic,Slovakia,2023-W34,ARIconsultationrate,65+,302.9
primary care syndromic,Slovakia,2023-W33,ARIconsultationrate,0-4,2031
primary care syndromic,Slovakia,2023-W33,ARIconsultationrate,15-64,428.4
primary care syndromic,Slovakia,2023-W33,ARIconsultationrate,5-14,1115.2
primary care syndromic,Slovakia,2023-W33,ARIconsultationrate,65+,312.8
primary care syndromic,Slovakia,2023-W32,ARIconsultationrate,0-4,2043.3
primary care syndromic,Slovakia,2023-W32,ARIconsultationrate,15-64,466.3
primary care syndromic,Slovakia,2023-W32,ARIconsultationrate,5-14,1224.4
primary care syndromic,Slovakia,2023-W32,ARIconsultationrate,65+,311.6
primary care syndromic,Slovakia,2023-W31,ARIconsultationrate,0-4,2104.5
primary care syndromic,Slovakia,2023-W31,ARIconsultationrate,15-64,441.9
primary care syndromic,Slovakia,2023-W31,ARIconsultationrate,5-14,1184.7
primary care syndromic,Slovakia,2023-W31,ARIconsultationrate,65+,302.5
primary care syndromic,Slovakia,2023-W30,ARIconsultationrate,0-4,2530.4
primary care syndromic,Slovakia,2023-W30,ARIconsultationrate,15-64,457
primary care syndromic,Slovakia,2023-W30,ARIconsultationrate,5-14,1403
primary care syndromic,Slovakia,2023-W30,ARIconsultationrate,65+,313.6
primary care syndromic,Slovakia,2023-W29,ARIconsultationrate,0-4,2701.1
primary care syndromic,Slovakia,2023-W29,ARIconsultationrate,15-64,455.2
primary care syndromic,Slovakia,2023-W29,ARIconsultationrate,5-14,1436.1
primary care syndromic,Slovakia,2023-W29,ARIconsultationrate,65+,302.9
primary care syndromic,Slovakia,2023-W28,ARIconsultationrate,0-4,2851.1
primary care syndromic,Slovakia,2023-W28,ARIconsultationrate,15-64,536.1
primary care syndromic,Slovakia,2023-W28,ARIconsultationrate,5-14,1538.1
primary care syndromic,Slovakia,2023-W28,ARIconsultationrate,65+,363.2
primary care syndromic,Slovakia,2023-W27,ARIconsultationrate,0-4,3146.6
primary care syndromic,Slovakia,2023-W27,ARIconsultationrate,15-64,514.6
primary care syndromic,Slovakia,2023-W27,ARIconsultationrate,5-14,1670.8
primary care syndromic,Slovakia,2023-W27,ARIconsultationrate,65+,338.9
primary care syndromic,Slovakia,2023-W26,ARIconsultationrate,0-4,3747.5
primary care syndromic,Slovakia,2023-W26,ARIconsultationrate,15-64,639.7
primary care syndromic,Slovakia,2023-W26,ARIconsultationrate,5-14,2212.3
primary care syndromic,Slovakia,2023-W26,ARIconsultationrate,65+,414.9
primary care syndromic,Slovakia,2023-W25,ARIconsultationrate,0-4,4160.4
primary care syndromic,Slovakia,2023-W25,ARIconsultationrate,15-64,745.6
primary care syndromic,Slovakia,2023-W25,ARIconsultationrate,5-14,2650.2
primary care syndromic,Slovakia,2023-W25,ARIconsultationrate,65+,490.6
primary care syndromic,Slovakia,2023-W24,ARIconsultationrate,0-4,4188.2
primary care syndromic,Slovakia,2023-W24,ARIconsultationrate,15-64,794.8
primary care syndromic,Slovakia,2023-W24,ARIconsultationrate,5-14,2900.5
primary care syndromic,Slovakia,2023-W24,ARIconsultationrate,65+,499.9
primary care syndromic,Slovakia,2023-W23,ARIconsultationrate,0-4,4251.7
primary care syndromic,Slovakia,2023-W23,ARIconsultationrate,15-64,799
primary care syndromic,Slovakia,2023-W23,ARIconsultationrate,5-14,2964.2
primary care syndromic,Slovakia,2023-W23,ARIconsultationrate,65+,530.6
primary care syndromic,Slovakia,2023-W22,ARIconsultationrate,0-4,4312.3
primary care syndromic,Slovakia,2023-W22,ARIconsultationrate,15-64,804.4
primary care syndromic,Slovakia,2023-W22,ARIconsultationrate,5-14,2959.8
primary care syndromic,Slovakia,2023-W22,ARIconsultationrate,65+,534.7
primary care syndromic,Slovakia,2023-W21,ARIconsultationrate,0-4,4942.7
primary care syndromic,Slovakia,2023-W21,ARIconsultationrate,15-64,842.8
primary care syndromic,Slovakia,2023-W21,ARIconsultationrate,5-14,3266.8
primary care syndromic,Slovakia,2023-W21,ARIconsultationrate,65+,539.5
primary care syndromic,Slovakia,2023-W20,ARIconsultationrate,0-4,4753.7
primary care syndromic,Slovakia,2023-W20,ARIconsultationrate,15-64,880.6
primary care syndromic,Slovakia,2023-W20,ARIconsultationrate,5-14,3307
primary care syndromic,Slovakia,2023-W20,ARIconsultationrate,65+,544.2
primary care syndromic,Slovakia,2023-W19,ARIconsultationrate,0-4,4550.9
primary care syndromic,Slovakia,2023-W19,ARIconsultationrate,15-64,859.9
primary care syndromic,Slovakia,2023-W19,ARIconsultationrate,5-14,3109.9
primary care syndromic,Slovakia,2023-W19,ARIconsultationrate,65+,572
primary care syndromic,Slovakia,2023-W18,ARIconsultationrate,0-4,4542.7
primary care syndromic,Slovakia,2023-W18,ARIconsultationrate,15-64,853.5
primary care syndromic,Slovakia,2023-W18,ARIconsultationrate,5-14,3063.4
primary care syndromic,Slovakia,2023-W18,ARIconsultationrate,65+,577.1
primary care syndromic,Slovakia,2023-W17,ARIconsultationrate,0-4,5158.9
primary care syndromic,Slovakia,2023-W17,ARIconsultationrate,15-64,901.7
primary care syndromic,Slovakia,2023-W17,ARIconsultationrate,5-14,3355.6
primary care syndromic,Slovakia,2023-W17,ARIconsultationrate,65+,615.5
primary care syndromic,Slovakia,2023-W17,ARIconsultationrate,total,1437.7
