survtype,countryname,yearweek,indicator,age,value
SARI syndromic,Romania,2023-W09,SARIrate,65+,19.1
SARI syndromic,Romania,2023-W09,SARIrate,total,4.6
SARI syndromic,Romania,2023-W08,SARIrate,0-4,2.2
SARI syndromic,Romania,2023-W08,SARIrate,15-64,0.7
SARI syndromic,Romania,2023-W08,SARIrate,65+,8.3
SARI syndromic,Romania,2023-W08,SARIrate,total,1.5
SARI syndromic,Romania,2023-W07,SARIrate,0-4,2.3
SARI syndromic,Romania,2023-W07,SARIrate,15-64,1
SARI syndromic,Romania,2023-W07,SARIrate,5-14,0.3
SARI syndromic,Romania,2023-W07,SARIrate,65+,1.7
SARI syndromic,Romania,2023-W07,SARIrate,total,1.1
SARI syndromic,Romania,2023-W06,SARIrate,0-4,2
SARI syndromic,Romania,2023-W06,SARIrate,15-64,1.2
SARI syndromic,Romania,2023-W06,SARIrate,65+,7
SARI syndromic,Romania,2023-W06,SARIrate,total,2.1
SARI syndromic,Romania,2023-W05,SARIrate,0-4,4.5
SARI syndromic,Romania,2023-W05,SARIrate,15-64,1.5
SARI syndromic,Romania,2023-W05,SARIrate,65+,14.9
SARI syndromic,Romania,2023-W05,SARIrate,total,3.1
SARI syndromic,Romania,2023-W04,SARIrate,0-4,2.2
SARI syndromic,Romania,2023-W04,SARIrate,15-64,1.1
SARI syndromic,Romania,2023-W04,SARIrate,5-14,0.3
SARI syndromic,Romania,2023-W04,SARIrate,65+,10.9
SARI syndromic,Romania,2023-W04,SARIrate,total,2.3
SARI syndromic,Romania,2023-W03,SARIrate,0-4,4.5
SARI syndromic,Romania,2023-W03,SARIrate,15-64,1.4
SARI syndromic,Romania,2023-W03,SARIrate,65+,10.1
SARI syndromic,Romania,2023-W03,SARIrate,total,2.6
SARI syndromic,Romania,2023-W02,SARIrate,0-4,5.9
SARI syndromic,Romania,2023-W02,SARIrate,15-64,2.3
SARI syndromic,Romania,2023-W02,SARIrate,5-14,0.2
SARI syndromic,Romania,2023-W02,SARIrate,65+,14.5
SARI syndromic,Romania,2023-W02,SARIrate,total,3.9
SARI syndromic,Romania,2023-W01,SARIrate,0-4,4.2
SARI syndromic,Romania,2023-W01,SARIrate,15-64,2
SARI syndromic,Romania,2023-W01,SARIrate,5-14,0.7
SARI syndromic,Romania,2023-W01,SARIrate,65+,14.8
SARI syndromic,Romania,2023-W01,SARIrate,total,3.7
SARI syndromic,Romania,2022-W52,SARIrate,0-4,5.7
SARI syndromic,Romania,2022-W52,SARIrate,15-64,1.7
SARI syndromic,Romania,2022-W52,SARIrate,5-14,1.2
SARI syndromic,Romania,2022-W52,SARIrate,65+,10.4
SARI syndromic,Romania,2022-W52,SARIrate,total,3.2
SARI syndromic,Romania,2022-W51,SARIrate,0-4,1.8
SARI syndromic,Romania,2022-W51,SARIrate,15-64,2.1
SARI syndromic,Romania,2022-W51,SARIrate,5-14,0.6
SARI syndromic,Romania,2022-W51,SARIrate,65+,12.5
SARI syndromic,Romania,2022-W51,SARIrate,total,2.9
SARI syndromic,Romania,2022-W50,SARIrate,0-4,8
SARI syndromic,Romania,2022-W50,SARIrate,15-64,2.4
SARI syndromic,Romania,2022-W50,SARIrate,65+,7.7
SARI syndromic,Romania,2022-W50,SARIrate,total,2.9
SARI syndromic,Romania,2022-W49,SARIrate,0-4,10.2
SARI syndromic,Romania,2022-W49,SARIrate,15-64,1.1
SARI syndromic,Romania,2022-W49,SARIrate,5-14,0.5
SARI syndromic,Romania,2022-W49,SARIrate,65+,14.1
SARI syndromic,Romania,2022-W49,SARIrate,total,3.2
SARI syndromic,Romania,2022-W48,SARIrate,0-4,14.6
SARI syndromic,Romania,2022-W48,SARIrate,5-14,1.4
SARI syndromic,Romania,2022-W48,SARIrate,65+,6
SARI syndromic,Romania,2022-W48,SARIrate,total,2.6
SARI syndromic,Romania,2022-W47,SARIrate,0-4,17
SARI syndromic,Romania,2022-W47,SARIrate,15-64,1.1
SARI syndromic,Romania,2022-W47,SARIrate,5-14,2.1
SARI syndromic,Romania,2022-W47,SARIrate,65+,8
SARI syndromic,Romania,2022-W47,SARIrate,total,4.3
SARI syndromic,Romania,2022-W46,SARIrate,0-4,35.5
SARI syndromic,Romania,2022-W46,SARIrate,5-14,1.1
SARI syndromic,Romania,2022-W46,SARIrate,total,9.6
SARI syndromic,Romania,2022-W20,SARIrate,total,0.6
SARI syndromic,Romania,2022-W19,SARIrate,total,1.3
SARI syndromic,Romania,2022-W18,SARIrate,total,1.2
SARI syndromic,Romania,2022-W17,SARIrate,total,2.6
SARI syndromic,Romania,2022-W16,SARIrate,total,1.3
SARI syndromic,Romania,2022-W15,SARIrate,total,1.5
SARI syndromic,Romania,2022-W14,SARIrate,total,3.8
SARI syndromic,Romania,2022-W13,SARIrate,total,1.1
SARI syndromic,Romania,2022-W12,SARIrate,total,2.9
SARI syndromic,Romania,2022-W11,SARIrate,total,2.2
SARI syndromic,Romania,2022-W09,SARIrate,total,0.6
SARI syndromic,Romania,2022-W08,SARIrate,total,0.7
SARI syndromic,Romania,2022-W07,SARIrate,total,4.7
SARI syndromic,Romania,2022-W06,SARIrate,total,0.8
SARI syndromic,Romania,2022-W05,SARIrate,total,3.1
SARI syndromic,Romania,2022-W04,SARIrate,total,2
SARI syndromic,Romania,2022-W03,SARIrate,total,4.7
SARI syndromic,Romania,2022-W02,SARIrate,total,1.1
SARI syndromic,Romania,2022-W01,SARIrate,total,3.3
SARI syndromic,Romania,2021-W52,SARIrate,total,3.1
SARI syndromic,Romania,2021-W51,SARIrate,total,1.3
SARI syndromic,Romania,2021-W50,SARIrate,total,4.7
SARI syndromic,Romania,2021-W49,SARIrate,total,2.1
SARI syndromic,Romania,2021-W48,SARIrate,total,2
SARI syndromic,Romania,2021-W47,SARIrate,total,12.6
SARI syndromic,Romania,2021-W46,SARIrate,total,1.8
SARI syndromic,Slovakia,2026-W08,SARIrate,0-4,0
SARI syndromic,Slovakia,2026-W08,SARIrate,15-64,0
SARI syndromic,Slovakia,2026-W08,SARIrate,5-14,0
SARI syndromic,Slovakia,2026-W08,SARIrate,65+,0
SARI syndromic,Slovakia,2026-W08,SARIrate,total,0
SARI syndromic,Slovakia,2026-W07,SARIrate,0-4,0.4
SARI syndromic,Slovakia,2026-W07,SARIrate,65+,0.1
SARI syndromic,Slovakia,2026-W07,SARIrate,total,0
SARI syndromic,Slovakia,2026-W06,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2026-W06,SARIrate,total,0
SARI syndromic,Slovakia,2026-W05,SARIrate,65+,0.2
SARI syndromic,Slovakia,2026-W05,SARIrate,total,0
SARI syndromic,Slovakia,2026-W04,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2026-W04,SARIrate,total,0
SARI syndromic,Slovakia,2026-W03,SARIrate,65+,0.4
SARI syndromic,Slovakia,2026-W03,SARIrate,total,0.1
SARI syndromic,Slovakia,2026-W02,SARIrate,0-4,0.4
SARI syndromic,Slovakia,2026-W02,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2026-W02,SARIrate,5-14,0.2
SARI syndromic,Slovakia,2026-W02,SARIrate,65+,0.5
SARI syndromic,Slovakia,2026-W02,SARIrate,total,0.2
SARI syndromic,Slovakia,2026-W01,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2026-W01,SARIrate,5-14,0.2
SARI syndromic,Slovakia,2026-W01,SARIrate,65+,0.3
SARI syndromic,Slovakia,2026-W01,SARIrate,total,0.2
SARI syndromic,Slovakia,2025-W52,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2025-W52,SARIrate,65+,0.2
SARI syndromic,Slovakia,2025-W52,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W50,SARIrate,0-4,0.4
SARI syndromic,Slovakia,2025-W50,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W50,SARIrate,total,0
SARI syndromic,Slovakia,2025-W49,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W49,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W49,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W49,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W49,SARIrate,total,0
SARI syndromic,Slovakia,2025-W48,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W48,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W48,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W48,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W48,SARIrate,total,0
SARI syndromic,Slovakia,2025-W47,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W47,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W47,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W47,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W47,SARIrate,total,0
SARI syndromic,Slovakia,2025-W46,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W46,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W46,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W46,SARIrate,total,0
SARI syndromic,Slovakia,2025-W45,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W45,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W45,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W45,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W45,SARIrate,total,0
SARI syndromic,Slovakia,2025-W44,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W44,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W44,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W44,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W44,SARIrate,total,0
SARI syndromic,Slovakia,2025-W43,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W43,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W43,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W43,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W43,SARIrate,total,0
SARI syndromic,Slovakia,2025-W42,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W42,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W42,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W42,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W42,SARIrate,total,0
SARI syndromic,Slovakia,2025-W41,SARIrate,65+,0.2
SARI syndromic,Slovakia,2025-W41,SARIrate,total,0
SARI syndromic,Slovakia,2025-W40,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W40,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W40,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W40,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W40,SARIrate,total,0
SARI syndromic,Slovakia,2025-W39,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W39,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W39,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W39,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W39,SARIrate,total,0
SARI syndromic,Slovakia,2025-W38,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W38,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W38,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W38,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W38,SARIrate,total,0
SARI syndromic,Slovakia,2025-W37,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W37,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W37,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W37,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W37,SARIrate,total,0
SARI syndromic,Slovakia,2025-W36,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W36,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W36,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W36,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W36,SARIrate,total,0
SARI syndromic,Slovakia,2025-W35,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W35,SARIrate,total,0
SARI syndromic,Slovakia,2025-W34,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W34,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W34,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W34,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W34,SARIrate,total,0
SARI syndromic,Slovakia,2025-W33,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W33,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W33,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W33,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W33,SARIrate,total,0
SARI syndromic,Slovakia,2025-W32,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W32,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W32,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W32,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W32,SARIrate,total,0
SARI syndromic,Slovakia,2025-W31,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W31,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W31,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W31,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W31,SARIrate,total,0
SARI syndromic,Slovakia,2025-W30,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W30,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W30,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W30,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W30,SARIrate,total,0
SARI syndromic,Slovakia,2025-W29,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W29,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W29,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W29,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W29,SARIrate,total,0
SARI syndromic,Slovakia,2025-W28,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W28,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W28,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W28,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W28,SARIrate,total,0
SARI syndromic,Slovakia,2025-W27,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W27,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W27,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W27,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W27,SARIrate,total,0
SARI syndromic,Slovakia,2025-W26,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W26,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W26,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W26,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W26,SARIrate,total,0
SARI syndromic,Slovakia,2025-W25,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W25,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W25,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W25,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W25,SARIrate,total,0
SARI syndromic,Slovakia,2025-W24,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W24,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W24,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W24,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W24,SARIrate,total,0
SARI syndromic,Slovakia,2025-W23,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W23,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W23,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W23,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W23,SARIrate,total,0
SARI syndromic,Slovakia,2025-W22,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W22,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W22,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W22,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W22,SARIrate,total,0
SARI syndromic,Slovakia,2025-W21,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W21,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W21,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W21,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W21,SARIrate,total,0
SARI syndromic,Slovakia,2025-W20,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W20,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W20,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W20,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W20,SARIrate,total,0
SARI syndromic,Slovakia,2025-W19,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W19,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W19,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W19,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W19,SARIrate,total,0
SARI syndromic,Slovakia,2025-W18,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W18,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W18,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W18,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W18,SARIrate,total,0
SARI syndromic,Slovakia,2025-W17,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W17,SARIrate,total,0
SARI syndromic,Slovakia,2025-W16,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W16,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W16,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W16,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W16,SARIrate,total,0
SARI syndromic,Slovakia,2025-W15,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2025-W15,SARIrate,total,0
SARI syndromic,Slovakia,2025-W14,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W14,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W14,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W14,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W14,SARIrate,total,0
SARI syndromic,Slovakia,2025-W13,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W13,SARIrate,total,0
SARI syndromic,Slovakia,2025-W12,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W12,SARIrate,total,0
SARI syndromic,Slovakia,2025-W11,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2025-W11,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W11,SARIrate,65+,0.3
SARI syndromic,Slovakia,2025-W11,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W10,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W10,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W10,SARIrate,total,0
SARI syndromic,Slovakia,2025-W09,SARIrate,0-4,0
SARI syndromic,Slovakia,2025-W09,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W09,SARIrate,5-14,0
SARI syndromic,Slovakia,2025-W09,SARIrate,65+,0
SARI syndromic,Slovakia,2025-W09,SARIrate,total,0
SARI syndromic,Slovakia,2025-W08,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W08,SARIrate,total,0
SARI syndromic,Slovakia,2025-W07,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W07,SARIrate,total,0
SARI syndromic,Slovakia,2025-W06,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2025-W06,SARIrate,65+,0.2
SARI syndromic,Slovakia,2025-W06,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W05,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2025-W05,SARIrate,5-14,0.2
SARI syndromic,Slovakia,2025-W05,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W04,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2025-W04,SARIrate,15-64,0
SARI syndromic,Slovakia,2025-W04,SARIrate,65+,0.1
SARI syndromic,Slovakia,2025-W04,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W03,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2025-W03,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2025-W03,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W02,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2025-W02,SARIrate,15-64,0.1
SARI syndromic,Slovakia,2025-W02,SARIrate,65+,0.2
SARI syndromic,Slovakia,2025-W02,SARIrate,total,0.1
SARI syndromic,Slovakia,2025-W01,SARIrate,5-14,0.2
SARI syndromic,Slovakia,2025-W01,SARIrate,65+,0.3
SARI syndromic,Slovakia,2025-W01,SARIrate,total,0.1
SARI syndromic,Slovakia,2024-W52,SARIrate,5-14,0.2
SARI syndromic,Slovakia,2024-W52,SARIrate,total,0
SARI syndromic,Slovakia,2024-W51,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W51,SARIrate,total,0
SARI syndromic,Slovakia,2024-W50,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W50,SARIrate,65+,0.3
SARI syndromic,Slovakia,2024-W50,SARIrate,total,0.1
SARI syndromic,Slovakia,2024-W49,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2024-W49,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W49,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W49,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W49,SARIrate,total,0
SARI syndromic,Slovakia,2024-W48,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2024-W48,SARIrate,total,0
SARI syndromic,Slovakia,2024-W47,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W47,SARIrate,total,0
SARI syndromic,Slovakia,2024-W46,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W46,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W46,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W46,SARIrate,65+,0.2
SARI syndromic,Slovakia,2024-W46,SARIrate,total,0
SARI syndromic,Slovakia,2024-W45,SARIrate,65+,0.2
SARI syndromic,Slovakia,2024-W45,SARIrate,total,0
SARI syndromic,Slovakia,2024-W44,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W44,SARIrate,total,0
SARI syndromic,Slovakia,2024-W43,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W43,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W43,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W43,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W43,SARIrate,total,0
SARI syndromic,Slovakia,2024-W42,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W42,SARIrate,total,0
SARI syndromic,Slovakia,2024-W41,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W41,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W41,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W41,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W41,SARIrate,total,0
SARI syndromic,Slovakia,2024-W40,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W40,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W40,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W40,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W40,SARIrate,total,0
SARI syndromic,Slovakia,2024-W39,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W39,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W39,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W39,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W39,SARIrate,total,0
SARI syndromic,Slovakia,2024-W38,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W38,SARIrate,total,0
SARI syndromic,Slovakia,2024-W37,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W37,SARIrate,total,0
SARI syndromic,Slovakia,2024-W36,SARIrate,65+,0.1
SARI syndromic,Slovakia,2024-W36,SARIrate,total,0
SARI syndromic,Slovakia,2024-W35,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W35,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W35,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W35,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W35,SARIrate,total,0
SARI syndromic,Slovakia,2024-W34,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W34,SARIrate,total,0
SARI syndromic,Slovakia,2024-W33,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W33,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W33,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W33,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W33,SARIrate,total,0
SARI syndromic,Slovakia,2024-W32,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W32,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W32,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W32,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W32,SARIrate,total,0
SARI syndromic,Slovakia,2024-W31,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W31,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W31,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W31,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W31,SARIrate,total,0
SARI syndromic,Slovakia,2024-W30,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W30,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W30,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W30,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W30,SARIrate,total,0
SARI syndromic,Slovakia,2024-W29,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W29,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W29,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W29,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W29,SARIrate,total,0
SARI syndromic,Slovakia,2024-W28,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W28,SARIrate,total,0
SARI syndromic,Slovakia,2024-W27,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W27,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W27,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W27,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W27,SARIrate,total,0
SARI syndromic,Slovakia,2024-W26,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W26,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W26,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W26,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W26,SARIrate,total,0
SARI syndromic,Slovakia,2024-W25,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W25,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W25,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W25,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W25,SARIrate,total,0
SARI syndromic,Slovakia,2024-W24,SARIrate,5-14,0.2
SARI syndromic,Slovakia,2024-W24,SARIrate,total,0
SARI syndromic,Slovakia,2024-W23,SARIrate,0-4,0
SARI syndromic,Slovakia,2024-W23,SARIrate,15-64,0
SARI syndromic,Slovakia,2024-W23,SARIrate,5-14,0
SARI syndromic,Slovakia,2024-W23,SARIrate,65+,0
SARI syndromic,Slovakia,2024-W23,SARIrate,total,0
SARI syndromic,Slovakia,2024-W22,SARIrate,0-4,0.3
SARI syndromic,Slovakia,2024-W22,SARIrate,15-64,0
